ADR name,Extra Trees Mean AUC,Web Mean AUC,Positive Count
Rhinitis,0.4430039793,0.729202,233
Haemolytic_anaemia,0.4428285922,0.803311,162
Lymphadenopathy,0.4427008088,0.754827,143
Uterine_disorder,0.4426987427,0.490744,12
Conjunctivitis,0.4426474678,0.741467,226
Psoriasis,0.4422753572,0.832762,61
Duodenitis,0.4420908012,0.598478,24
Hypothyroidism,0.4420769429,0.730942,58
Oculogyric_crisis,0.4417665214,0.776295,26
Lipase_increased,0.4417200855,0.56689,11
Muscle_rigidity,0.4416282882,0.830237,72
Obstruction,0.441609913,0.770919,103
Prurigo,0.4412830014,0.477621,28
Skin_papilloma,0.4412567825,0.548912,18
Eye_irritation,0.4410301464,0.855516,79
Hydronephrosis,0.4409179688,0.698224,23
Panic_reaction,0.4408511094,0.373168,22
Mediastinal_disorder,0.4407816247,0.781047,114
Hepatomegaly,0.4407160182,0.839664,69
Erythema_multiforme,0.4406466579,0.773141,201
Muscle_atrophy,0.4406048906,0.602179,14
Papule,0.4402777778,0.48659,11
Hypercalcaemia,0.4401268917,0.717121,51
Syncope,0.4397284917,0.726656,321
Hyperthyroidism,0.4397066543,0.502377,28
Rash_generalised,0.4391947548,0.701657,31
Transient_ischaemic_attack,0.439178938,0.748581,44
Muscle_twitching,0.4390415943,0.804797,91
Hyperreflexia,0.4389965959,0.692823,43
Emotional_distress,0.4389280588,0.492582,27
Sputum_increased,0.4388646746,0.492798,18
Pyuria,0.438843756,0.75165,42
Pulmonary_embolism,0.4385408052,0.718263,112
Suicide_attempt,0.4383965461,0.489225,36
Abnormal_dreams,0.437971212,0.812029,86
Infection,0.4369428521,0.763142,371
Nervous_system_disorder,0.4366963765,0.762413,167
Pleurisy,0.4363049096,0.48181,17
Eczema,0.4361976832,0.781505,145
Pruritus_generalised,0.436003861,0.516442,14
Fungal_skin_infection,0.4359599014,0.753684,47
Arrhythmia,0.4355096308,0.753031,265
Chest_pain,0.4351353401,0.719894,329
Gravitational_oedema,0.4351215074,0.585569,18
Dysaesthesia,0.4349779562,0.502333,28
Intraocular_pressure_increased,0.434885574,0.767552,44
Delusion,0.4346103354,0.83365,56
Hirsutism,0.4338996084,0.882682,79
Extrapyramidal_disorder,0.4337112971,0.869266,73
Meningitis_aseptic,0.4335095725,0.387152,19
Coordination_abnormal,0.4331863998,0.845284,90
Mouth_ulceration,0.4331411243,0.793479,126
Pulmonary_haemorrhage,0.4327802193,0.492206,21
Sedation,0.4326456718,0.856661,67
Catatonia,0.4324933605,0.44769,20
Colitis_ulcerative,0.4324169685,0.432941,16
Weight_increased,0.4324163161,0.753821,223
Tetany,0.4323698351,0.425434,20
Anger,0.4318854569,0.560417,14
Visual_impairment,0.4318285597,0.725059,255
Exophthalmos,0.4317133561,0.793608,27
Neoplasm_malignant,0.4316607259,0.784123,112
Amylase_increased,0.4306065908,0.542041,29
Loss_of_libido,0.4305245536,0.657483,23
Burning_sensation,0.4303907823,0.797816,59
Renal_impairment,0.4302723583,0.798687,133
Somnolence,0.4302719862,0.791027,420
Optic_atrophy,0.4298450648,0.651973,13
Nasal_discomfort,0.429597695,0.774592,19
Hypoalbuminaemia,0.4295426656,0.56586,15
Skin_ulcer,0.4294767544,0.808078,81
Gastroenteritis,0.4292439998,0.785783,150
Abscess,0.4290739125,0.756335,99
Ecchymosis,0.4290099515,0.769206,143
Cardiac_murmur,0.4288659984,0.570182,18
Dry_skin,0.4286898409,0.780826,166
Atrioventricular_block,0.4286216771,0.825128,114
Eye_infection,0.4281933508,0.721663,29
Wheezing,0.4281200585,0.84308,82
Abdominal_discomfort,0.4279928655,0.729533,106
Application_site_reaction,0.4278098445,0.493093,35
Lacrimal_disorder,0.4274258201,0.434938,27
Hypernatraemia,0.4272145172,0.806804,53
Trismus,0.4270582422,0.58361,20
Strabismus,0.4265765766,0.392372,14
Aspiration,0.4265026104,0.411993,27
Hyperkeratosis,0.4262871734,0.488047,22
Neurological_symptom,0.4262632413,0.607048,13
Red_blood_cell_sedimentation_rate_increased,0.4261894629,0.543839,22
Nodal_arrhythmia,0.4259114197,0.557815,12
Haemorrhage_intracranial,0.4258597803,0.37952,21
Skin_atrophy,0.425482813,0.964292,36
Acidosis,0.4254180341,0.80588,80
Atrophy,0.4250637397,0.84246,79
Intracranial_pressure_increased,0.425012795,0.768294,51
Hyperuricaemia,0.4248587746,0.798165,108
Pain_in_jaw,0.4241983252,0.687012,25
Faecal_incontinence,0.4228021978,0.670771,41
Immunosuppression,0.4227602108,0.868188,34
Cellulitis,0.4227409163,0.801936,87
Nasal_septum_perforation,0.4226572087,0.873243,15
Feeling_abnormal,0.4226539249,0.56939,23
Furuncle,0.4225100402,0.61188,42
Encephalopathy,0.42189116,0.825645,67
Folliculitis,0.4217741186,0.851327,68
Chest_discomfort,0.4217115034,0.79907,64
Cardiogenic_shock,0.4216880342,0.48675,11
Dyskinesia,0.4214937238,0.854022,73
Ulcerative_keratitis,0.4212127397,0.758562,21
Major_depression,0.4206557476,0.4936,18
Erectile_dysfunction,0.420028084,0.750528,201
Cataract,0.4198800741,0.826545,132
Libido_decreased,0.4197488028,0.786685,136
Carbohydrate_tolerance_decreased,0.4187578268,0.88833,28
Ejaculation_delayed,0.4186431624,0.475362,11
Oesophagitis_ulcerative,0.4184822077,0.92532,26
Intermittent_claudication,0.4182601206,0.415766,17
Bone_pain,0.4181648026,0.779998,99
Alkalosis_hypokalaemic,0.4175572801,0.943541,21
Hyperaesthesia,0.4173217112,0.761291,55
Carpal_tunnel_syndrome,0.4172503702,0.652147,24
Oral_pain,0.4170849421,0.569968,14
Vasculitis,0.4164016518,0.788433,148
Vaginal_haemorrhage,0.4163291299,0.809248,72
Bradycardia,0.4161782956,0.755597,229
Pyelonephritis,0.4157235527,0.695611,37
Deep_vein_thrombosis,0.4146874368,0.742362,93
Neoplasm,0.4142278243,0.768188,127
Herpes_virus_infection,0.4141971465,0.796064,134
Tachyarrhythmia,0.4137286325,0.582961,11
Dependence,0.4136735573,0.84112,17
Rhabdomyolysis,0.413284343,0.825983,75
Xerophthalmia,0.4127836682,0.482919,23
Dysmenorrhoea,0.4127214455,0.739676,96
Periodontitis,0.4126602564,0.612761,11
Paresis,0.4119899596,0.739414,40
Skin_striae,0.411989011,0.948941,41
Electrocardiogram_abnormal,0.4116494294,0.747632,54
Inflammatory_bowel_disease,0.4114467076,0.849882,23
Deficiency_anaemia,0.41142488,0.485867,15
Renal_pain,0.4101919108,0.785369,50
Oesophagitis,0.4100040701,0.777206,153
Intestinal_perforation,0.4090506734,0.456141,21
Diabetes_insipidus,0.4088675214,0.627501,11
Blood_cholesterol_increased,0.4082147507,0.497024,23
Arthralgia,0.4079511793,0.740763,352
Platelet_count_decreased,0.407622337,0.68702,43
Goitre,0.4063512977,0.647097,34
Completed_suicide,0.4063337938,0.841833,63
Yawning,0.406197142,0.740668,29
Tooth_abscess,0.4059028495,0.676804,42
Drug_withdrawal_syndrome,0.405780987,0.512424,12
Asphyxia,0.4052371052,0.535025,12
Salpingitis,0.404986635,0.427578,13
Adrenal_insufficiency,0.4048191893,0.746086,29
Optic_neuritis,0.4036751286,0.746235,54
Myocardial_ischaemia,0.4035869944,0.79591,72
Optic_nerve_disorder,0.4031459218,0.689622,40
Prothrombin_level_increased,0.4030839895,0.63971,29
Generalised_oedema,0.4028048038,0.68342,51
Cardiomyopathy,0.4027995932,0.778035,54
Menopause,0.4021628046,0.582087,21
Progressive_multifocal_leukoencephalopathy,0.4014586015,0.743711,16
Benign_intracranial_hypertension,0.400824599,0.853533,39
Sciatica,0.4001937985,0.457701,17
Necrosis,0.4001477977,0.755468,190
Inappropriate_antidiuretic_hormone_secretion,0.3994639501,0.793544,49
Hyperventilation,0.3993834448,0.842202,65
Cardiac_flutter,0.3992135514,0.59047,36
Anaemia_megaloblastic,0.3990302595,0.554468,15
Coombs_direct_test_positive,0.3989277052,0.983384,12
Skin_necrosis,0.3981262759,0.66037,29
Lymphocytosis,0.3979838984,0.698994,25
Sleep_apnoea_syndrome,0.3971153846,0.620956,11
Cystitis,0.39666018,0.733929,131
Anorgasmia,0.3964138557,0.596717,16
Epigastric_discomfort,0.3963223471,0.72809,31
Dissociation,0.3959743737,0.751943,44
Amenorrhoea,0.395815557,0.807388,77
Breast_enlargement,0.3957303789,0.81627,53
Pericardial_effusion,0.395018315,0.791205,41
Nail_disorder,0.3949441284,0.872075,65
Vitreous_floaters,0.3946500568,0.677144,18
Rhinorrhoea,0.3941627876,0.86514,60
Malignant_melanoma,0.3939287173,0.59654,25
Dystonia,0.3939135467,0.813481,71
Ophthalmoplegia,0.3938034188,0.537942,11
Rhinitis_allergic,0.39375,0.54454,11
Labyrinthitis,0.393036333,0.558278,13
Prostatitis,0.3928113553,0.444046,12
Breath_sounds_abnormal,0.3925688051,0.485655,12
Depressed_level_of_consciousness,0.3921975662,0.59353,31
Peripheral_sensory_neuropathy,0.3921892438,0.672575,19
Metrorrhagia,0.3920063632,0.835406,80
Oral_disorder,0.3915760816,0.54543,13
Hypomania,0.3914608961,0.535803,15
Micturition_urgency,0.3912952425,0.704278,49
Dermatitis_contact,0.3912405076,0.802713,120
Fat_embolism,0.3909361188,0.917992,15
Supraventricular_tachycardia,0.3907821018,0.768661,61
Nasal_ulcer,0.3905083655,0.908397,14
Extravasation,0.3898990468,0.799553,70
Abnormal_faeces,0.3898666787,0.426393,18
Febrile_neutropenia,0.3896360775,0.849944,70
Mucous_membrane_disorder,0.3894658993,0.736312,33
Pulmonary_congestion,0.3885411804,0.589168,31
Haemorrhoids,0.3884969977,0.719241,53
Muscle_contracture,0.3876338976,0.650203,13
Scab,0.3871440924,0.473545,20
White_blood_cell_count_decreased,0.3868752109,0.531122,27
Herpes_zoster,0.3860891322,0.812743,78
Withdrawal_syndrome,0.3858234613,0.709148,25
Conjunctival_haemorrhage,0.3856302764,0.584508,25
Blepharospasm,0.3851258539,0.553394,12
Dermatitis_acneiform,0.3848918795,0.957548,34
Cushingoid,0.384398815,0.870991,39
Menstruation_irregular,0.3841237181,0.838869,62
Diaphragmatic_hernia,0.383103868,0.510857,15
Tumour_lysis_syndrome,0.3826971774,0.742971,20
Renal_failure_chronic,0.3826619889,0.468844,12
Seasonal_allergy,0.3821241507,0.648798,16
Blood_glucose_decreased,0.3820879945,0.497563,21
Polyneuropathy,0.3814134299,0.51245,21
Hypochloraemia,0.3806089744,0.576575,11
Osteonecrosis,0.3804232804,0.792867,44
Atrioventricular_block_first_degree,0.3802421098,0.616356,20
Obstructive_airways_disorder,0.3800225889,0.451271,18
Penis_disorder,0.3785958716,0.605357,15
Cyst,0.3784239888,0.803075,74
Abscess_sterile,0.3781184839,0.850144,16
Sepsis,0.3776116707,0.792624,117
Akinesia,0.3763341822,0.421407,19
Hepatic_steatosis,0.3761839553,0.598648,30
Glucose_tolerance_impaired,0.3750838796,0.813703,36
Viral_diarrhoea,0.3748490915,0.574922,21
Myasthenia_gravis,0.3746260684,0.34238,11
Pharyngeal_oedema,0.3742931393,0.578438,13
Left_ventricular_dysfunction,0.373248317,0.547119,12
Urethral_pain,0.3728632479,0.480896,11
Thyroid_disorder,0.3702263726,0.473716,15
Libido_increased,0.3698301362,0.821554,53
Hyporeflexia,0.3687113465,0.62143,33
Cholangitis,0.3677660429,0.480959,20
Cleft_palate,0.3669337607,0.830885,11
Cataract_subcapsular,0.366227111,0.925682,36
Peripheral_vascular_disorder,0.3661962366,0.739751,47
Blood_urine,0.3643162393,0.444923,11
Hypertrophic_cardiomyopathy,0.3641111211,0.875427,16
Epididymitis,0.3636166641,0.503489,24
Lymphoedema,0.3629484954,0.621039,25
Electroencephalogram_abnormal,0.3608780646,0.507529,19
Onycholysis,0.3595577549,0.454873,21
Paraplegia,0.3583472299,0.785591,20
Lupus_miliaris_disseminatus_faciei,0.3582473028,0.946706,23
Colitis_ischaemic,0.3581048472,0.603683,18
Brain_oedema,0.3578082426,0.527966,18
Bladder_spasm,0.3577457265,0.819444,11
Neurosis,0.3569043453,0.676449,29
Visual_acuity_reduced,0.3557299182,0.724228,35
Osteoarthropathy,0.3547619048,0.455577,14
Hypochromic_anaemia,0.3539016333,0.601477,36
Sinus_headache,0.3526509758,0.480811,27
Acute_myeloid_leukaemia,0.352532599,0.86328,16
Benign_prostatic_hyperplasia,0.352275146,0.452557,12
Alkalosis,0.3518761746,0.788473,37
Varicose_vein,0.3516802697,0.555871,33
Neutrophil_count_decreased,0.3515491453,0.700883,11
Growth_retardation,0.351081015,0.759232,18
Mastitis,0.3510742188,0.373078,23
Tendon_disorder,0.3499506381,0.472919,22
Mucosal_inflammation,0.3486916928,0.86692,48
Swollen_tongue,0.3484266659,0.473116,16
Aplasia_pure_red_cell,0.3480769231,0.680875,11
Rheumatoid_arthritis,0.3475541968,0.386705,20
Sinus_arrest,0.3474160207,0.603346,17
Iron_deficiency,0.346978022,0.415064,13
Haemolysis,0.3434303509,0.561722,32
Herpes_simplex,0.343277401,0.793317,109
Cutaneous_vasculitis,0.3422191294,0.734836,15
Chorea,0.3416860214,0.510964,18
Nephrotic_syndrome,0.340678022,0.734449,48
Autonomic_neuropathy,0.340044807,0.615915,24
Macular_oedema,0.3395833333,0.46871,11
Atrioventricular_block_complete,0.3370178499,0.767858,18
Musculoskeletal_chest_pain,0.3358756559,0.439454,13
Somnambulism,0.3357371795,0.50878,11
Iridocyclitis,0.3345559846,0.838942,14
Atrioventricular_block_second_degree,0.3289887578,0.745549,19
Arrhythmia_supraventricular,0.3254184182,0.582906,21
Ileus_paralytic,0.3182131878,0.854463,34
Ovarian_disorder,0.3164513351,0.510639,17
Polymyalgia_rheumatica,0.3163158351,0.689782,12
Angina_unstable,0.3153531438,0.564607,17
Hepatosplenomegaly,0.3140491453,0.579502,11
Superinfection,0.3136691509,0.803831,15
Blindness_cortical,0.3083728609,0.763283,23
Faecalith,0.2979921375,0.477879,18
Breast_cancer,0.2942620651,0.773092,35
Mass,0.2940396507,0.798029,44
Necrotising_colitis,0.29375,0.333653,11
Ichthyosis,0.2935133958,0.776738,21
Leukoderma,0.2766112067,0.850695,44
Skin_lesion,0.2755655381,0.507052,12
Miliaria,0.2713391681,0.891661,34
Rash_macular,0.2616987179,0.701469,11
Graft_loss,0.2536295911,0.532361,12
Faeces_discoloured,0.243215812,0.550181,11
Ureteric_obstruction,0.2409439659,0.620763,13
Crocodile_tears_syndrome,0.2372093023,0.546225,17
Paraparesis,0.235406004,0.829597,15
Acute_leukaemia,0.1892729939,0.612749,16
Calcinosis,0.1892719962,0.808091,15
Cushing's_syndrome,0.1295855608,0.987378,12
,,,
,,,
,,,
,,,
Average,0.4661015332,0.6776294067,
