ADR name,Scikit-Learn Mean AUC,Tensorflow Mean AUC,Positive Count
Dyschezia,0.658460184322,0.638888231417,12.0
Hypoventilation,0.65840246355,0.498964041611,17.0
Renal_neoplasm,0.657771454595,0.676240279199,32.0
Oedema_mouth,0.657267272641,0.644140211956,11.0
Left_atrial_hypertrophy,0.65683535468,0.498621741294,11.0
Pleural_rub,0.656781024246,0.622872247083,4.0
Injection_site_phlebitis,0.656744381744,0.642358429858,13.0
Dermatitis_bullous,0.656744381744,0.643508068508,13.0
Dyshidrotic_eczema,0.656662563866,0.538818719445,9.0
Amniotic_cavity_infection,0.656572747067,0.558319521628,5.0
Hyperlactacidaemia,0.656501548491,0.62735238968,6.0
Scab,0.656252917058,0.409469105605,11.0
Cerebral_atrophy,0.656235071608,0.736492546772,6.0
Fibrocystic_breast_disease,0.655725540171,0.568120843939,8.0
Drug_level_decreased,0.655686064925,0.728253673396,7.0
Premature_ejaculation,0.655572483914,0.653579596328,17.0
Adrenal_haemorrhage,0.655429135344,0.499883899806,2.0
Lethargy,0.655336944719,0.65567320491,30.0
Breast_cyst,0.655320291411,0.819268278524,2.0
Odynophagia,0.655128205128,0.690224358974,7.0
Ejaculation_failure,0.654883538853,0.510076988321,9.0
Enteritis,0.654752926812,0.741644321546,24.0
Conjunctival_hyperaemia,0.654521196946,0.656816451769,37.0
Endocrine_disorder,0.654211787872,0.687562655672,44.0
Yellow_skin,0.653840954468,0.739705012109,12.0
Opisthotonus,0.653790586242,0.618698591322,10.0
Hypocapnia,0.653448358046,0.546327444029,10.0
Cell_death,0.652536305498,0.452592420592,3.0
Peripheral_arterial_occlusive_disease,0.651737451737,0.650193050193,10.0
Oesophageal_varices_haemorrhage,0.651477484328,0.823774287581,7.0
Oesophageal_candidiasis,0.650641446044,0.564791556746,10.0
Nodular_regenerative_hyperplasia,0.650394580627,0.638777814359,16.0
Anencephaly,0.650358260096,0.586408279444,28.0
Hepatic_steatosis,0.650343079411,0.371498186268,3.0
Red_blood_cell_sedimentation_rate_increased,0.650205482029,0.426829215904,7.0
Asteatosis,0.650190114068,0.439163498099,2.0
High_risk_pregnancy,0.650117551447,0.491679486063,3.0
Night_sweats,0.650057102859,0.724524756852,6.0
Vertigo,0.649464747139,0.656356522636,15.0
Salivary_gland_disorder,0.649151092393,0.508649937118,4.0
Expressive_language_disorder,0.649145801529,0.468387313426,15.0
Left_ventricular_dysfunction,0.649025645878,0.586791836321,12.0
Device_related_infection,0.648951110579,0.698524604339,15.0
Infusion_related_reaction,0.648682596712,0.564737019833,12.0
Epididymitis,0.647633653536,0.705018705906,9.0
Sputum_purulent,0.646993422846,0.623466466739,9.0
Sleep_apnoea_syndrome,0.64604883398,0.590782254719,11.0
Blood_phosphorus_decreased,0.645842547357,0.641293148172,25.0
White_blood_cells_urine_positive,0.644919185872,0.573971532143,14.0
Gangrene,0.644879981662,0.617760831123,9.0
Post_procedural_complication,0.644152872779,0.628643864903,10.0
Skin_atrophy,0.643344099599,0.58869376134,43.0
Gestational_hypertension,0.642996969484,0.580159780303,39.0
Delayed_puberty,0.642838630529,0.758892301193,8.0
Warm_type_haemolytic_anaemia,0.642449767483,0.571795209266,4.0
Gingival_disorder,0.642141637004,0.600838739576,29.0
Rebound_effect,0.641970518679,0.607721041103,17.0
Eye_naevus,0.641909384535,0.622429696019,9.0
Arteriosclerosis,0.641821126209,0.652683157024,34.0
Bladder_diverticulum,0.641596716485,0.629956226297,7.0
Neonatal_disorder,0.641142176786,0.592976578483,20.0
Platelet_count_decreased,0.641136394518,0.665543215649,54.0
Saliva_altered,0.641103206092,0.603675210198,18.0
Glioblastoma_multiforme,0.640523829477,0.510502279688,11.0
Pleuritic_pain,0.640061352439,0.519467526526,11.0
Injection_site_urticaria,0.639851499193,0.647312757042,97.0
Asthma,0.639660672345,0.512482410148,16.0
Cardiac_flutter,0.639158479558,0.594719974746,16.0
Porphyria_acute,0.638976896879,0.575937796771,10.0
Prurigo,0.638692143211,0.559347302485,21.0
Vaginal_disorder,0.638386377194,0.785336329512,7.0
Deficiency_of_bile_secretion,0.638237354392,0.487671570442,5.0
Oesophageal_obstruction,0.638086668795,0.658563840594,2.0
Pancreatic_pseudocyst,0.638060050532,0.625974867638,21.0
Incontinence,0.637830827634,0.542107820531,5.0
Cataplexy,0.637790748077,0.634521077652,88.0
Scleral_haemorrhage,0.637404580153,0.511450381679,3.0
Congestive_cardiomyopathy,0.637174798518,0.696685823199,4.0
Prostatic_pain,0.637145101649,0.709639952006,10.0
Simple_partial_seizures,0.637070997846,0.726306732032,9.0
Sick_sinus_syndrome,0.637039950663,0.370741857631,4.0
Post-traumatic_stress_disorder,0.636172602488,0.732444518888,10.0
Injection_site_fibrosis,0.636172602488,0.731569657855,10.0
Chapped_lips,0.635306147246,0.593261042708,22.0
Bone_cancer_metastatic,0.635259653936,0.703120370108,26.0
Hepatomegaly,0.635227871033,0.641422069007,127.0
Retinal_degeneration,0.634757684771,0.499071393057,4.0
Acanthosis_nigricans,0.634701894998,0.582466408468,20.0
Menopausal_symptoms,0.634607838344,0.606845497832,38.0
Neuritis,0.633513643,0.62676537222,20.0
Solar_dermatitis,0.63343196236,0.415513669386,7.0
Mouth_ulceration,0.63310897104,0.594939602986,10.0
Oculogyric_crisis,0.632812521929,0.662795239762,14.0
Oedema,0.632655882611,0.634888915701,19.0
Aphagia,0.632610691927,0.645973396537,53.0
Venous_pressure_increased,0.632586460562,0.6339137999,73.0
Cervicitis,0.632407434282,0.553021507561,4.0
Intestinal_mass,0.632399239657,0.56520587682,11.0
Tinea_cruris,0.632080963188,0.713353620796,6.0
Pustular_psoriasis,0.631840966342,0.617177245488,153.0
Breast_calcifications,0.631832054218,0.653251124539,24.0
Lipogranuloma,0.631758755381,0.641246620581,23.0
Iris_adhesions,0.631577798554,0.514565199397,5.0
Pre-eclampsia,0.631141204415,0.565291794681,17.0
Retinal_exudates,0.631100596475,0.642570321613,27.0
Electrocardiogram_normal,0.630918908944,0.555935945561,6.0
Bulimia_nervosa,0.630720991204,0.652719245355,8.0
CREST_syndrome,0.630561924941,0.478028038197,2.0
Thyroid_disorder,0.629560560764,0.589208486924,4.0
Haptoglobin_increased,0.629455178228,0.651169432112,81.0
Cardiac_murmur,0.629347645052,0.560670189565,18.0
Retinal_disorder,0.629288560046,0.645056599001,40.0
Lymphatic_disorder,0.629271048237,0.58043193503,9.0
Lacrimation_increased,0.629015688318,0.63520580381,14.0
Atypical_mycobacterial_infection,0.62901509215,0.583299227518,28.0
Lens_disorder,0.628782005711,0.658776920366,80.0
Thermal_burn,0.628631738027,0.666885574318,59.0
Cerebral_thrombosis,0.62839872776,0.552772103009,6.0
Cerebral_ischaemia,0.628365384615,0.426923076923,8.0
Mutism,0.627293866264,0.656235336015,13.0
Candiduria,0.627023786804,0.643709047298,109.0
Drug_intolerance,0.626558830771,0.638808109505,33.0
Breast_abscess,0.626371267194,0.618569983831,53.0
Abnormal_weight_gain,0.626308233091,0.732692908897,7.0
Gastrointestinal_carcinoma,0.626133764753,0.630954054245,99.0
Local_swelling,0.62607831445,0.559935897436,13.0
Muscle_fatigue,0.625747069198,0.650622582936,36.0
Granulocytosis,0.625465991519,0.621254065705,68.0
Tracheostomy_infection,0.625329366606,0.623949638407,11.0
Antisocial_behaviour,0.625206662707,0.682351582352,12.0
Venoocclusive_liver_disease,0.625062794415,0.491688554544,19.0
Beckwith-Wiedemann_syndrome,0.624845213642,0.767634718762,3.0
Abnormal_faeces,0.624845213642,0.763803301138,3.0
Diabetic_foot_infection,0.624808827727,0.642850131955,16.0
Ephelides,0.624717621142,0.579898340537,9.0
Histiocytosis,0.624427660826,0.622680038793,24.0
Vascular_stenosis,0.624415276756,0.59467865307,85.0
Panic_attack,0.624371070343,0.537771956975,31.0
Obesity,0.624140855781,0.318142932351,4.0
Sensation_of_foreign_body,0.623975667921,0.629075866274,38.0
Colour_blindness,0.623956507627,0.727596887475,8.0
Pulseless_electrical_activity,0.623781870998,0.581891708872,34.0
Leukaemoid_reaction,0.623554186054,0.606408606409,12.0
Nasal_septum_ulceration,0.623487360987,0.677795515296,12.0
Osteitis,0.623091603053,0.462786259542,4.0
Neutrophil_count_decreased,0.622804980698,0.533139349258,2.0
Choking_sensation,0.622782081307,0.288621645295,5.0
Hypotony_of_eye,0.622692217466,0.602546218955,75.0
Eyelid_retraction,0.622452627235,0.654375420432,6.0
Coronary_artery_insufficiency,0.62213740458,0.697519083969,3.0
General_symptom,0.622119307998,0.638857055459,9.0
Blindness_cortical,0.620896583752,0.332822976228,2.0
Congenital_genitourinary_abnormality,0.620677061348,0.6398304837,87.0
Ectropion,0.620615540397,0.629627145721,20.0
Disinhibition,0.620201622889,0.880413880512,3.0
Xerosis,0.619704571218,0.526552253308,20.0
Vitamin_B6_deficiency,0.619431940135,0.574443133313,4.0
Hyperammonaemia,0.619035314384,0.625235208375,15.0
Hypervitaminosis_D,0.618842416561,0.429327938644,5.0
Erythroleukaemia,0.618696308239,0.597966519491,24.0
Idiopathic_thrombocytopenic_purpura,0.618633311947,0.700860309581,14.0
Alkalosis_hypokalaemic,0.618422769609,0.692919367557,62.0
Ingrowing_nail,0.618338219056,0.619015541824,19.0
Insomnia,0.618279323158,0.639069903317,29.0
Gastrointestinal_obstruction,0.618176407921,0.63306593893,39.0
Dysgeusia,0.617968303246,0.618364678132,78.0
Periostitis,0.617870722433,0.67680608365,2.0
Alopecia,0.617807353091,0.648894756648,25.0
Blood_pressure_fluctuation,0.617431754612,0.589959667744,56.0
Hypotonia,0.616150710509,0.523313046659,14.0
Epidermolysis,0.615293273309,0.67911365564,9.0
Glaucoma,0.61458373398,0.505085888276,11.0
Carcinogenicity,0.614345291476,0.50745010854,19.0
Upper_motor_neurone_lesion,0.614298001288,0.634567616371,53.0
Hallucination,0.614241749288,0.450604019517,8.0
Prostatic_disorder,0.614034565719,0.626469599858,38.0
Blood_electrolytes_decreased,0.61380783967,0.604972246783,9.0
Erythema_nodosum,0.61376009283,0.545949361066,14.0
Increased_tendency_to_bruise,0.613378627839,0.588234037802,37.0
Akinesia,0.613361067106,0.566670389967,40.0
Skin_discolouration,0.613355568926,0.589155332328,29.0
Gastrointestinal_ulcer,0.612515600964,0.582796369934,4.0
Retinitis_pigmentosa,0.612448914174,0.61902096634,77.0
Renal_function_test_abnormal,0.612425704041,0.636386872185,29.0
Herpes_dermatitis,0.612380662172,0.604949056737,22.0
Encephalitis_cytomegalovirus,0.612214271517,0.552047306698,15.0
Rash_vesicular,0.612118925299,0.567652550818,4.0
Compulsions,0.61138025767,0.620457556332,18.0
Paresis,0.611375150706,0.643147644442,6.0
Erosive_oesophagitis,0.611043057534,0.626731335092,34.0
Ocular_hyperaemia,0.610977273387,0.580351009588,4.0
Cushing's_syndrome,0.610963319037,0.53878538172,6.0
Amyloidosis,0.610898108179,0.603422799993,22.0
Muscle_twitching,0.610281015301,0.67921835884,20.0
Right_ventricular_failure,0.610230466461,0.580883721136,13.0
Epidermodysplasia_verruciformis,0.61012149744,0.465033008095,11.0
Respiratory_distress,0.60985134007,0.638419900485,112.0
Muscle_atrophy,0.609800072446,0.533269734437,18.0
Crocodile_tears_syndrome,0.609777062819,0.57264469793,5.0
Corneal_lesion,0.609325391022,0.504181574748,7.0
Hepatic_failure,0.608877031371,0.463905662288,12.0
Follicular_thyroid_cancer,0.608655218407,0.578177090184,10.0
Cough_decreased,0.608263533139,0.539117619047,8.0
Urinary_tract_obstruction,0.608163735915,0.607044639891,15.0
Painful_respiration,0.607948020162,0.477207292856,10.0
Hepatic_cirrhosis,0.607534860104,0.634320440731,17.0
Lung_adenocarcinoma,0.60724716455,0.601772347771,42.0
Electrocardiogram_ST_segment_elevation,0.60686351699,0.611991486894,108.0
Penis_disorder,0.606770489514,0.460480337266,6.0
Atelectasis,0.606333242109,0.517062731862,17.0
Ileal_ulcer,0.605890351132,0.581383784618,49.0
Intestinal_infarction,0.605853309714,0.631740174775,144.0
Empyema,0.605849738403,0.622327951179,36.0
Bronchiolitis,0.605844287008,0.550039086019,39.0
Urine_odour_abnormal,0.605808886862,0.656172839506,20.0
Alanine_aminotransferase_decreased,0.60569831851,0.54833072314,35.0
Pleuropericarditis,0.605672592745,0.586992967982,6.0
Haemoglobin_abnormal,0.605535876411,0.629627310957,64.0
Crying,0.605517394164,0.538446803008,21.0
Eyelid_pain,0.605446866327,0.649700897554,14.0
Vitamin_B_complex_deficiency,0.605438211321,0.539138157766,22.0
Keloid_scar,0.605428107374,0.590528772241,18.0
Pleural_effusion,0.605332949581,0.738673703944,7.0
Eye_movement_disorder,0.605044699872,0.696040868455,5.0
Zinc_deficiency,0.604776777112,0.660975065282,11.0
Systemic_lupus_erythematosus_rash,0.60427865915,0.740039042583,4.0
Microsomia,0.604107483647,0.630872776539,3.0
Anuria,0.60392079064,0.647432262276,16.0
Hirsutism,0.603780412831,0.542005986483,20.0
Occipital_neuralgia,0.603600969668,0.63404964115,23.0
Hypoalbuminaemia,0.603568247841,0.601222394818,42.0
Papilloedema,0.603296655854,0.673454879917,41.0
Graft_loss,0.602669445513,0.555403039492,51.0
Posterior_reversible_encephalopathy_syndrome,0.602602909284,0.531680740126,27.0
Hypoaesthesia_oral,0.602258259101,0.532551720155,24.0
Muscle_contractions_involuntary,0.602187146816,0.567137415536,88.0
Diabetic_retinopathy,0.601940975061,0.454841484992,5.0
Arrhythmia,0.601801280431,0.407217786975,5.0
Hypothyroidism,0.601717639508,0.580612166234,240.0
Azoospermia,0.601134143775,0.639227640593,27.0
Photosensitivity_reaction,0.601049183983,0.458167553965,8.0
Bronchospasm,0.600855000829,0.61885925146,4.0
Acute_abdomen,0.600103426294,0.821658535761,5.0
Breast_swelling,0.599964973845,0.630375213119,56.0
Ovarian_haemorrhage,0.599761647012,0.594004816085,30.0
Hepatoblastoma,0.599530674082,0.622933799471,87.0
Peripheral_ischaemia,0.599080699662,0.621903150846,11.0
Gastrointestinal_haemorrhage,0.598859315589,0.655893536122,2.0
Abortion_spontaneous,0.598663929795,0.610643258432,93.0
Connective_tissue_inflammation,0.598406996075,0.583007373157,50.0
Retrograde_amnesia,0.598379002931,0.601683261914,5.0
Blood_cholesterol_increased,0.598282442748,0.496183206107,3.0
Growth_retardation,0.598112126273,0.496839899139,9.0
Aortic_aneurysm,0.598025001619,0.626039670407,11.0
Skin_haemorrhage,0.597663032155,0.608739596708,80.0
Transplant_failure,0.59711009361,0.593758852259,39.0
Hypersensitivity,0.596974489821,0.450151944449,7.0
Oral_infection,0.59695556207,0.578911843373,85.0
Enterocolitis_haemorrhagic,0.596613453384,0.623326455957,53.0
Retinal_vein_occlusion,0.596374045802,0.701335877863,3.0
Nodal_arrhythmia,0.595833333333,0.72483974359,7.0
Puberty,0.595568967983,0.523843054878,8.0
Autism_spectrum_disorder,0.595495919648,0.620236040116,79.0
Eczema_herpeticum,0.595125968711,0.416077700055,3.0
Pemphigoid,0.594614652272,0.603923101975,65.0
Benign_breast_neoplasm,0.594547936452,0.572557145644,52.0
Fixed_eruption,0.594484946528,0.558464816636,17.0
Eye_inflammation,0.594256028815,0.484297007091,17.0
Urine_flow_decreased,0.594099207616,0.704466954982,2.0
Adrenal_disorder,0.594064704173,0.52790876352,34.0
Bacterial_prostatitis,0.593843005952,0.589702355816,20.0
Sinus_arrhythmia,0.592822105477,0.50272835457,3.0
Head_discomfort,0.592541607601,0.592975669375,78.0
Panic_disorder_with_agoraphobia,0.592541409533,0.677000770183,6.0
Neoplasm_prostate,0.592511020938,0.599599428806,37.0
Nephrogenic_anaemia,0.59249557368,0.670972048878,2.0
Body_temperature_increased,0.592400446885,0.558149599659,15.0
Oral_neoplasm,0.592329592427,0.636576556259,28.0
"""Hallucinations",0.592258924448,0.584406770353,99.0
Haemoglobin_increased,0.592189475511,0.616314361439,17.0
Mesothelioma,0.592083655657,0.62525537676,134.0
Skin_fragility,0.592067490024,0.541558288849,9.0
Vital_dye_staining_cornea_present,0.591756138393,0.652409784226,29.0
Extradural_abscess,0.591378272258,0.610588350223,138.0
Cardiac_disorder,0.591248094729,0.616196400657,42.0
Diabetic_coma,0.59101183122,0.426082049786,9.0
Aortic_valve_sclerosis,0.590859169242,0.586403908347,32.0
Acute_lymphocytic_leukaemia,0.590645122627,0.604818516913,97.0
Endocardial_fibrosis,0.590364948653,0.594995820195,24.0
Migraine,0.590345317229,0.576220216871,49.0
Blepharitis,0.590251170711,0.586845466156,8.0
Onychomycosis,0.589930082987,0.604928629948,54.0
Large_intestinal_obstruction,0.589694656489,0.715012722646,5.0
Transient_global_amnesia,0.58966946468,0.616346104839,41.0
Toxoplasmosis,0.589229714679,0.45728144021,16.0
Bladder_stenosis,0.589115233643,0.689527979959,8.0
Uterine_inflammation,0.589105070008,0.60508256334,42.0
Premature_menopause,0.588934801027,0.609924512096,162.0
Sleep_attacks,0.58888758155,0.581017015535,36.0
Gastrointestinal_disorder,0.588797214634,0.578414448217,68.0
Tooth_disorder,0.588172486832,0.597816000244,228.0
Mycobacterial_infection,0.587635147651,0.652481647217,6.0
Keratoacanthoma,0.586780540804,0.592220381301,12.0
Smear_cervix_abnormal,0.58673410153,0.598743215395,2.0
Macule,0.586551417539,0.538640725597,21.0
Globulins_increased,0.586524617669,0.606893010863,54.0
Hydrops_foetalis,0.586435959199,0.557014390158,16.0
Infected_cyst,0.585330075454,0.582472233387,74.0
Joint_stiffness,0.58517644327,0.617361413679,89.0
Polyarteritis_nodosa,0.58456921682,0.654263433981,15.0
Electrocardiogram_T_wave_inversion,0.584336080445,0.525984341967,24.0
Hyperlipidaemia,0.584174779682,0.672348143143,7.0
Unintended_pregnancy,0.583871161677,0.560136033199,7.0
Thyrotoxic_crisis,0.583831763223,0.586759628511,143.0
Low_density_lipoprotein_increased,0.583659181085,0.574097569507,76.0
Hypersexuality,0.583437706818,0.560925567206,65.0
Viraemia,0.583422778772,0.633764653402,12.0
Trismus,0.583324296228,0.600484689386,51.0
Potter's_syndrome,0.583169836909,0.446796484843,19.0
Crystalluria,0.583021549732,0.608374432722,36.0
Psychotic_disorder,0.582868367253,0.340372167106,4.0
Irritability,0.582680139998,0.446305314264,5.0
Hostility,0.582656310491,0.562699487453,25.0
Pulmonary_congestion,0.582490644819,0.6726203577,31.0
Lymphoedema,0.582408900747,0.611633079454,48.0
Retinitis,0.58224513344,0.601798833962,71.0
Post_thrombotic_syndrome,0.582109758256,0.450258253573,12.0
Total_lung_capacity,0.582101276492,0.590082350295,29.0
Colorectal_cancer,0.581787679842,0.501138770789,16.0
Oropharyngeal_spasm,0.58174904943,0.787072243346,2.0
Diffuse_alopecia,0.58168679572,0.647139279981,12.0
Lenticular_pigmentation,0.581256763476,0.62723377497,6.0
Piloerection,0.58096467887,0.584044999883,54.0
Acute_promyelocytic_leukaemia,0.580814261226,0.68211373823,4.0
Rectal_discharge,0.580810739668,0.524116970353,6.0
Postpartum_haemorrhage,0.580320072549,0.590252382663,35.0
Cerebral_artery_embolism,0.580146629643,0.576358731204,81.0
Cholinergic_syndrome,0.580104200571,0.568471294712,73.0
Intestinal_stenosis,0.579879195602,0.548250839688,25.0
Skin_necrosis,0.579713169656,0.516274008946,11.0
Ileus_paralytic,0.579675995754,0.57441521549,72.0
Sideroblastic_anaemia,0.579636779009,0.380204017301,6.0
Accommodation_disorder,0.579476760756,0.588849997613,385.0
Febrile_neutropenia,0.579389647706,0.607740672058,314.0
Dysphemia,0.578939323646,0.650915859562,18.0
Anal_pruritus,0.578708218174,0.578168780283,80.0
Oesophageal_carcinoma,0.578428218584,0.580318716435,226.0
Infrequent_bowel_movements,0.578327930052,0.506316517667,10.0
External_ear_disorder,0.578234762355,0.576589370764,65.0
Vulvovaginal_burning_sensation,0.57792674161,0.527993591489,20.0
Sneezing,0.577776996668,0.58555669682,31.0
Dysuria,0.577749846377,0.553198145355,21.0
Hyperprolactinaemia,0.577740918258,0.581633973875,7.0
Thrombocytopenic_purpura,0.577633219657,0.612598841198,18.0
Therapeutic_response_unexpected,0.577621413206,0.613089948477,4.0
Volume_blood_increased,0.577413194863,0.578155031104,13.0
Back_pain,0.576774577305,0.463465656854,8.0
Ischaemic_cerebral_infarction,0.576736524733,0.559860900199,42.0
Testicular_atrophy,0.576589228505,0.579527379431,42.0
Peripheral_motor_neuropathy,0.576251094915,0.565808578966,59.0
Diastolic_dysfunction,0.576060628303,0.739177187317,5.0
Mental_disorder_due_to_a_general_medical_condition,0.575753818447,0.601150303066,291.0
Hypolipidaemia,0.575527358078,0.59408622485,78.0
Aneurysm_ruptured,0.575318929798,0.60638878833,71.0
Menstruation_delayed,0.575156447431,0.594204093262,120.0
Withdrawal_hypertension,0.574830858165,0.55090851075,29.0
Mastocytic_leukaemia,0.574746688709,0.610252327737,50.0
Metabolic_encephalopathy,0.574162627347,0.234297448698,3.0
Cerebral_haemorrhage,0.574162627347,0.230524192378,3.0
Impatience,0.573704378484,0.673173479577,5.0
Muscle_haemorrhage,0.573510161865,0.608443497776,36.0
Physical_abuse,0.573500195733,0.602468682717,7.0
Goitre,0.57343550447,0.505747126437,6.0
Trichorrhexis,0.573400815372,0.513329647745,62.0
Fat_intolerance,0.573353568125,0.394143532452,5.0
Dry_skin,0.573157635039,0.322187714664,3.0
Dyskinesia,0.57306987647,0.579107805272,180.0
Lenticular_opacities,0.572727096818,0.529479774379,4.0
Mental_disorder,0.572669574146,0.56240588385,54.0
Reye's_syndrome,0.572643519968,0.55203005682,39.0
Aplasia_pure_red_cell,0.572548566125,0.598075183985,30.0
Injection_site_inflammation,0.572246239979,0.540246306235,15.0
Acne_fulminans,0.571886352919,0.541008378742,36.0
Type_IV_hypersensitivity_reaction,0.571328083344,0.563173167631,23.0
Blood_creatine_increased,0.571253360215,0.612427195341,63.0
Testis_cancer,0.570970794805,0.588653631199,121.0
Portal_hypertension,0.570922664223,0.582448856061,214.0
Obstructive_airways_disorder,0.570637094567,0.310065163109,8.0
Ventricular_arrhythmia,0.570610687023,0.548664122137,3.0
Exostosis,0.570495780881,0.580661244133,67.0
Lipoma,0.570229824032,0.592279906917,58.0
Splinter_haemorrhages,0.570212618622,0.521205874814,28.0
Swollen_tongue,0.570201485897,0.558002927776,52.0
Asthenia,0.569925168696,0.584444724871,27.0
Inappropriate_antidiuretic_hormone_secretion,0.569911667102,0.622896893352,3.0
Immunosuppression,0.56953662025,0.547530305135,9.0
Haematuria,0.569433757872,0.739942669348,8.0
Punctate_keratitis,0.56941329722,0.583927501197,88.0
Leukoplakia_oral,0.569348097408,0.623399994195,2.0
Analgesic_therapy,0.569306264768,0.558704070585,86.0
Hair_growth_abnormal,0.569167857532,0.525766355471,43.0
Chronic_hepatitis_B,0.569161758251,0.614517966948,27.0
Tonsillitis,0.568963076864,0.352439297089,5.0
Head_and_neck_cancer,0.568961423846,0.625293087075,9.0
Neoplasm,0.568886115384,0.534203601041,4.0
Lung_infection,0.568761009982,0.653682227442,7.0
Ovarian_germ_cell_teratoma_benign,0.568750738316,0.596662751988,133.0
Dermoid_cyst,0.568573796242,0.541080716384,53.0
Fluid_overload,0.568567277013,0.544079669039,32.0
Change_of_bowel_habit,0.568528933987,0.579911932117,120.0
Eyelid_ptosis,0.568162393162,0.623717948718,11.0
Genital_infection,0.568084258617,0.578266847357,156.0
Gynaecomastia,0.56797458702,0.59354529509,123.0
Osteosclerosis,0.56796006113,0.610967058788,13.0
Parosmia,0.567824771307,0.545339791707,37.0
Adverse_reaction,0.567796678929,0.595093425701,63.0
Somatoform_disorder,0.567698686475,0.568774715723,253.0
VIIth_nerve_paralysis,0.567366227855,0.573228788028,9.0
Congenital_oral_malformation,0.567168859154,0.553283906337,10.0
Rash_papular,0.567109027721,0.567266279776,30.0
Lip_dry,0.567029650035,0.550202479553,52.0
Halo_vision,0.5669849747,0.311153358682,4.0
Glioblastoma,0.566922087094,0.35511663232,3.0
Angina_pectoris,0.56679389313,0.660305343511,3.0
Withdrawal_syndrome,0.56636700385,0.562482980452,67.0
Interstitial_lung_disease,0.566307016345,0.585754862218,223.0
Mucolipidosis_type_I,0.566264095398,0.56291622991,63.0
Single_umbilical_artery,0.566157760814,0.550890585242,5.0
Sudden_cardiac_death,0.566072446911,0.564702729595,94.0
Basal_cell_carcinoma,0.566036504763,0.513626581848,10.0
Central_nervous_system_infection,0.56601865394,0.56031341436,62.0
Foot_and_mouth_disease,0.56578091395,0.542432598039,20.0
Blood_alkaline_phosphatase_increased,0.565764038728,0.572826558268,148.0
Aortic_valve_incompetence,0.565591580245,0.549812569888,52.0
Deafness_permanent,0.565081975773,0.553921075009,61.0
Ecchymosis,0.564822633426,0.554243594772,85.0
Leriche_syndrome,0.564742743423,0.57372442866,78.0
Hordeolum,0.564537597498,0.559328625428,184.0
Calculus_ureteric,0.564534603003,0.575445693856,28.0
Torsade_de_pointes,0.56430778821,0.559911233724,76.0
Cauda_equina_syndrome,0.564244651184,0.600021294751,190.0
Rash_morbilliform,0.564186501265,0.516950984095,53.0
Salivary_gland_enlargement,0.564123880821,0.588334944273,44.0
Infertility_female,0.563988672797,0.570516155155,145.0
Gastrointestinal_pain,0.563343454149,0.548102411595,27.0
Sleep_paralysis,0.563284200944,0.554571431403,160.0
Generalised_oedema,0.563281510099,0.589027079262,97.0
Mediastinal_disorder,0.563118148721,0.507694965672,16.0
Pelvic_infection,0.563019407215,0.552580222895,25.0
Liver_function_test_abnormal,0.562638600139,0.588050688051,12.0
Neonatal_infection,0.562596689727,0.580129846755,131.0
Optic_nerve_infarction,0.562179727534,0.581317092308,33.0
Anastomotic_ulcer,0.562159727769,0.567085570077,282.0
Eye_allergy,0.562082330928,0.616922589523,11.0
Jaundice,0.561993895585,0.578138308886,267.0
Subcutaneous_abscess,0.56170483118,0.564269486487,45.0
Intestinal_ulcer,0.56169230541,0.526385851597,39.0
Pleurisy,0.561602890324,0.486992725256,9.0
Sluggishness,0.561395512724,0.534579422864,58.0
Drug_effect_decreased,0.561352292016,0.527342143149,28.0
Visual_impairment,0.561304164224,0.558919327926,118.0
Dissociative_disorder,0.561191736319,0.549617856028,76.0
Toothache,0.560909896766,0.581475091875,287.0
Venous_insufficiency,0.560776023643,0.576584503597,132.0
Fat_tissue_increased,0.560701943441,0.542423575318,26.0
Pancreatitis_chronic,0.560563712464,0.572703408229,357.0
Injection_site_abscess_sterile,0.560115195483,0.565680242812,22.0
Diabetes_mellitus,0.559982610746,0.404706887913,6.0
Duodenitis,0.559912520653,0.545664585414,136.0
Cardiac_index,0.559777087627,0.117885234958,2.0
Leiomyoma,0.559603079433,0.462127785415,6.0
Tonsillar_hypertrophy,0.559243374261,0.527499604333,21.0
Myringitis,0.559209182343,0.546488029914,50.0
Dysmorphism,0.559204793028,0.521167911609,29.0
Intermittent_claudication,0.559169109914,0.573172611026,90.0
Cardiac_fibrillation,0.559156503054,0.575360029107,226.0
Gastric_polyps,0.559140732041,0.626394597769,5.0
Benign_neoplasm,0.559052007751,0.605039600556,111.0
"_mixed""",0.558960673344,0.578152561468,26.0
Autonomic_nervous_system_imbalance,0.558503042738,0.569429479862,73.0
Pelvic_abscess,0.558489264813,0.574067277918,267.0
Death,0.558464707787,0.552631483697,153.0
Mitral_valve_incompetence,0.558463210817,0.548479941363,116.0
Euphoric_mood,0.5584435873,0.541592200462,30.0
Echocardiogram_abnormal,0.558409827292,0.558004495707,171.0
Food_interaction,0.558376715568,0.526982114088,204.0
Biliary_colic,0.558249272773,0.548946999574,126.0
Feeling_jittery,0.558167449466,0.574927988807,57.0
Procedural_haemorrhage,0.558015484676,0.743765733308,8.0
Dizziness_postural,0.557723441623,0.686297022483,15.0
Onychoclasis,0.557656981626,0.507669249238,59.0
Diverticulitis,0.557205092532,0.476883495506,7.0
