ADR name,Extra Trees Mean AUC,Web Mean AUC,Positive Count
Infarction,0.4444603824,0.748399,218
Arthralgia,0.4441955754,0.740763,352
Nervousness,0.44373337,0.769565,272
Benign_intracranial_hypertension,0.4436573705,0.853533,39
Enteritis,0.4435909972,0.504621,27
Musculoskeletal_chest_pain,0.4433447183,0.439454,13
Albuminuria,0.4433426767,0.780113,87
Corneal_opacity,0.4431093885,0.530695,17
Menstruation_irregular,0.4430808675,0.838869,62
Oesophagitis,0.4429810354,0.777206,153
Swollen_tongue,0.4429564116,0.473116,16
Dysphoria,0.4428646477,0.578511,18
Acute_myeloid_leukaemia,0.4428561452,0.86328,16
Depressed_level_of_consciousness,0.4426861909,0.59353,31
Hyperaesthesia,0.4425089049,0.761291,55
Oesophageal_ulcer,0.4423119488,0.697459,38
Urinary_incontinence,0.4420970696,0.790224,118
Pulmonary_congestion,0.4416928615,0.589168,31
Pyelonephritis,0.441397414,0.695611,37
Eyelid_ptosis,0.4413894949,0.79036,49
Death,0.4407099601,0.752809,194
Leukopenia,0.440592166,0.790648,357
Muscular_weakness,0.4404149009,0.779416,186
Serum_sickness,0.44041298,0.720229,48
Tonsillitis,0.440370739,0.420681,18
Euphoric_mood,0.4403254566,0.811843,111
Myocarditis,0.4402547133,0.537633,21
Paranoia,0.4397822718,0.813306,57
Optic_neuritis,0.439776561,0.746235,54
Conjunctival_haemorrhage,0.4396046092,0.584508,25
Acne,0.4395935124,0.738401,162
Blood_bilirubin_increased,0.4395453655,0.827362,64
Visual_impairment,0.4393623974,0.725059,255
Tendon_disorder,0.4389880952,0.472919,22
Gastric_ulcer,0.4389465728,0.811298,55
Skin_odour_abnormal,0.4388046474,0.546966,19
Respiratory_tract_infection,0.438758511,0.723115,209
Lacrimation_increased,0.4387171856,0.813636,119
Blood_disorder,0.4386297156,0.608917,40
Sputum_increased,0.4377779621,0.492798,18
Arthritis,0.4376170042,0.783336,146
Gastrointestinal_tract_irritation,0.4374131462,0.467377,21
Neutropenia,0.4368559598,0.843134,226
Effusion,0.4368518551,0.829935,95
Ear_pain,0.4364815553,0.796373,137
Cardiac_flutter,0.4364359142,0.59047,36
Blindness,0.4363346105,0.73347,89
Neoplasm_skin,0.4360584077,0.567978,23
Pyuria,0.435962708,0.75165,42
Antinuclear_antibody_positive,0.4358748049,0.575453,27
Dyskinesia,0.4358511158,0.854022,73
Diaphragmatic_hernia,0.4356469426,0.510857,15
Pharyngeal_oedema,0.4355385605,0.578438,13
Jaundice,0.4355155809,0.726555,267
Urethral_pain,0.4354166667,0.480896,11
Mucous_membrane_disorder,0.4353912264,0.736312,33
Osteonecrosis,0.4352266208,0.792867,44
Metrorrhagia,0.4350639723,0.835406,80
Ecchymosis,0.4345767254,0.769206,143
Hyperuricaemia,0.4343515907,0.798165,108
Jaundice_cholestatic,0.4343281763,0.764539,96
Arachnoiditis,0.4342690384,0.706334,20
Intestinal_perforation,0.4342154785,0.456141,21
Dry_eye,0.4341862061,0.798105,99
Necrosis,0.433797012,0.755468,190
Abdominal_distension,0.4335563349,0.751606,184
Faecal_incontinence,0.4333846154,0.670771,41
Conjunctival_oedema,0.433290267,0.796654,17
Panic_reaction,0.4326311203,0.373168,22
Hypophosphataemia,0.4325772386,0.831567,52
Mouth_ulceration,0.4323741162,0.793479,126
Alopecia,0.4323320547,0.744294,314
Hypersensitivity,0.4322764376,0.792398,504
Dehydration,0.4319431261,0.785289,146
Telangiectasia,0.4317213267,0.8445,20
Lymphadenopathy,0.4316722622,0.754827,143
Hyperreflexia,0.4315804169,0.692823,43
Hepatic_steatosis,0.4315782785,0.598648,30
Hypomania,0.4315195594,0.535803,15
Tachypnoea,0.4313507504,0.463501,20
Panic_attack,0.4311965812,0.544008,11
Withdrawal_syndrome,0.4310321351,0.709148,25
Breast_enlargement,0.4309142356,0.81627,53
Bone_disorder,0.4308577166,0.541402,42
Amylase_increased,0.4304899388,0.542041,29
Lactic_acidosis,0.4302350427,0.476054,11
Gastric_disorder,0.4298238586,0.781231,85
Erectile_dysfunction,0.429685072,0.750528,201
Cachexia,0.4295581427,0.542892,25
Osteoarthropathy,0.4288610039,0.455577,14
Onycholysis,0.428835247,0.454873,21
Throat_tightness,0.4284935958,0.799435,37
Pulmonary_embolism,0.42842687,0.718263,112
Mass,0.4282176324,0.798029,44
Chest_pain,0.4279567388,0.719894,329
Paresis,0.4279280242,0.739414,40
Dermatitis,0.4276223305,0.735792,313
Diabetes_insipidus,0.4275106838,0.627501,11
Libido_decreased,0.4273663676,0.786685,136
Tooth_disorder,0.4271931512,0.76986,80
Hypersomnia,0.4271612144,0.379126,15
Atopy,0.4271372702,0.619397,15
Weight_increased,0.4269591296,0.753821,223
Cholangitis,0.4267648694,0.480959,20
Pruritus_generalised,0.4262226512,0.516442,14
Accommodation_disorder,0.4262031505,0.653017,24
Ischaemia,0.4260771174,0.784338,120
Dry_skin,0.426065382,0.780826,166
Osteoporotic_fracture,0.4256944444,0.44503,11
Pulmonary_hypertension,0.4255651935,0.475964,24
Bladder_spasm,0.425,0.819444,11
Neurosis,0.4248760572,0.676449,29
Rales,0.4245024182,0.624155,23
Sciatica,0.4241602067,0.457701,17
Hepatosplenomegaly,0.4236645299,0.579502,11
Pancreatic_disorder,0.4236195952,0.734962,32
Rash_papular,0.4235958524,0.556411,30
Growth_retardation,0.4232845528,0.759232,18
Disseminated_intravascular_coagulation,0.4231786732,0.651034,37
Movement_disorder,0.4231535522,0.527619,15
Arrhythmia,0.4227321368,0.753031,265
Electroencephalogram_abnormal,0.4227039713,0.507529,19
Mediastinal_disorder,0.4225762045,0.781047,114
Blindness_cortical,0.4225027902,0.763283,23
Abscess,0.4221103373,0.756335,99
Haemorrhage_intracranial,0.421964387,0.37952,21
Feeling_hot,0.4213259073,0.6267,32
Muscle_contracture,0.4211637462,0.650203,13
Myopathy,0.4209674486,0.806869,87
Sensation_of_foreign_body,0.4208581017,0.683326,30
Hangover,0.4207850708,0.646264,12
Nephrotic_syndrome,0.4206060767,0.734449,48
Corneal_erosion,0.4200444263,0.747044,12
Periorbital_oedema,0.4200089776,0.671202,27
Hepatic_cirrhosis,0.4199693788,0.57504,29
Cold_sweat,0.4195938463,0.414166,16
Optic_nerve_disorder,0.4193262408,0.689622,40
Uterine_disorder,0.4192394317,0.490744,12
Dysphonia,0.4192378752,0.80153,94
Rheumatoid_arthritis,0.4189210055,0.386705,20
Weight_decreased,0.4188188206,0.770119,180
Apathy,0.4188075642,0.852088,62
Fat_embolism,0.4182155578,0.917992,15
Nasal_ulcer,0.4181467181,0.908397,14
Immunosuppression,0.4181175105,0.868188,34
Herpes_virus_infection,0.4178858601,0.796064,134
Neoplasm_malignant,0.4177814407,0.784123,112
Impaired_healing,0.4164606493,0.86208,54
Wound_infection,0.4152509653,0.457147,14
Cerebral_ischaemia,0.4151116559,0.69414,39
Sepsis,0.4149394587,0.792624,117
Emotional_disorder,0.4141786704,0.467551,12
Skin_test_positive,0.414165277,0.929211,21
Dysuria,0.4141514904,0.77409,199
Feeling_jittery,0.4139033274,0.528997,27
Bone_pain,0.4138581372,0.779998,99
Hyperventilation,0.4138283663,0.842202,65
Musculoskeletal_disorder,0.4132966157,0.683548,40
Visual_acuity_reduced,0.41290384,0.724228,35
Aplasia_pure_red_cell,0.4118055556,0.680875,11
Akinesia,0.411725291,0.421407,19
Hirsutism,0.4116976554,0.882682,79
Atrial_fibrillation,0.4108036856,0.775347,129
Haematochezia,0.4099846462,0.626542,30
Skin_necrosis,0.4096894138,0.66037,29
Colitis_ischaemic,0.4094182863,0.603683,18
Platelet_count_decreased,0.4083433926,0.68702,43
Iritis,0.4076044008,0.604912,27
Cellulitis,0.4070148595,0.801936,87
Renal_failure_chronic,0.4060049748,0.468844,12
Herpes_zoster,0.4057658442,0.812743,78
Paraplegia,0.4056265827,0.785591,20
Transient_ischaemic_attack,0.4056001785,0.748581,44
Transaminases_increased,0.4055958822,0.793659,52
Ventricular_tachycardia,0.4053801841,0.850097,87
Rash_erythematous,0.405218139,0.74739,58
Myeloid_leukaemia,0.4049576064,0.508547,19
Depersonalisation,0.4045621225,0.836543,59
Toothache,0.4033763189,0.831217,54
Hepatitis_fulminant,0.4033332336,0.563191,15
Pleurisy,0.4032299742,0.48181,17
Psoriasis,0.4023558948,0.832762,61
Scab,0.4021524304,0.473545,20
Atrial_flutter,0.4016430646,0.49254,26
Hypochromic_anaemia,0.4016093914,0.601477,36
Ejaculation_delayed,0.4013354701,0.475362,11
Intraocular_pressure_increased,0.3999745012,0.767552,44
Oral_pain,0.3996138996,0.569968,14
Lupus_miliaris_disseminatus_faciei,0.3994721912,0.946706,23
Application_site_reaction,0.3988245551,0.493093,35
Skin_irritation,0.3983318504,0.565345,33
Superinfection,0.3976295232,0.803831,15
Mastitis,0.3974260603,0.373078,23
Parotid_gland_enlargement,0.3973885846,0.698892,16
Folliculitis,0.3967097458,0.851327,68
Wheezing,0.3960990803,0.84308,82
Chest_discomfort,0.3959415382,0.79907,64
Emotional_distress,0.3957336215,0.492582,27
Dysarthria,0.3953998815,0.776662,81
Skin_atrophy,0.3946221288,0.964292,36
Lacrimal_disorder,0.3942037066,0.434938,27
Osteoarthritis,0.3941451418,0.463124,15
Epigastric_discomfort,0.3940353553,0.72809,31
Pulmonary_haemorrhage,0.3937028818,0.492206,21
Nasal_discomfort,0.3924707668,0.774592,19
Faecalith,0.3923815341,0.477879,18
Fibrocystic_breast_disease,0.3923076923,0.529321,11
Skin_lesion,0.3921932234,0.507052,12
Endocrine_disorder,0.3918945624,0.79027,44
Cholestasis,0.3911258572,0.806254,72
Retinal_disorder,0.3909511064,0.673297,31
Glucose_tolerance_impaired,0.3908429334,0.813703,36
Yawning,0.390762613,0.740668,29
Electrolyte_imbalance,0.390679924,0.683175,45
Cystitis,0.3902464123,0.733929,131
Injection_site_haemorrhage,0.38996139,0.547244,14
Lens_disorder,0.389379085,0.69354,26
Cardiomyopathy,0.3892986192,0.778035,54
Gastrointestinal_haemorrhage,0.3891526095,0.760928,147
Optic_atrophy,0.3885635086,0.651973,13
Meningitis_aseptic,0.3882644392,0.387152,19
Acidosis,0.3881295555,0.80588,80
Hypochloraemia,0.3879807692,0.576575,11
Dermatitis_acneiform,0.3875661376,0.957548,34
Menopause,0.3867140454,0.582087,21
Arteriosclerosis,0.3867117117,0.60984,14
Congenital_anomaly,0.3864983789,0.581719,27
Angina_unstable,0.3862187769,0.564607,17
Autonomic_neuropathy,0.3858644174,0.615915,24
Adrenal_insufficiency,0.3854330709,0.746086,29
Somnambulism,0.3852564103,0.50878,11
Sinus_tachycardia,0.3852435112,0.754896,29
Eye_irritation,0.3851748965,0.855516,79
Exophthalmos,0.3841258813,0.793608,27
Febrile_neutropenia,0.3822994969,0.849944,70
Pseudomembranous_colitis,0.3796818543,0.939515,48
Vaginal_haemorrhage,0.3760485675,0.809248,72
Calcinosis,0.3745059013,0.808091,15
Haemorrhoids,0.3742914962,0.719241,53
Blood_cholesterol_increased,0.3740583147,0.497024,23
Dermatitis_contact,0.3736683883,0.802713,120
Dependence,0.3730835487,0.84112,17
Necrotising_colitis,0.3729700855,0.333653,11
Varicose_vein,0.3719775869,0.555871,33
Cyst,0.3712284984,0.803075,74
Extravasation,0.3703757993,0.799553,70
Loss_of_libido,0.3699311756,0.657483,23
Catatonia,0.3695108394,0.44769,20
Sedation,0.3692513676,0.856661,67
Inappropriate_antidiuretic_hormone_secretion,0.3689194432,0.793544,49
Polyneuropathy,0.3688268656,0.51245,21
Throat_irritation,0.3668243692,0.627542,36
Lymphoedema,0.3660096678,0.621039,25
Lipase_increased,0.3657051282,0.56689,11
Blepharospasm,0.3655807593,0.553394,12
Haemolysis,0.3653012337,0.561722,32
Second_primary_malignancy,0.3643079172,0.836513,24
Herpes_simplex,0.3620327376,0.793317,109
Ichthyosis,0.3590550885,0.776738,21
Atrophy,0.358012645,0.84246,79
Epididymitis,0.357810266,0.503489,24
Muscle_atrophy,0.3567567568,0.602179,14
Skin_infection,0.3549505223,0.541636,22
Injection_site_pain,0.3543057735,0.810534,72
Delusion,0.3542427497,0.83365,56
Salpingitis,0.3540535591,0.427578,13
Balance_disorder,0.3517792302,0.5067,26
Fat_redistribution,0.3514404514,0.340742,12
Sinus_bradycardia,0.3513517213,0.707134,39
Prostatitis,0.3506144194,0.444046,12
Nail_disorder,0.3499099615,0.872075,65
Cleft_palate,0.3477029915,0.830885,11
Crocodile_tears_syndrome,0.346791559,0.546225,17
Dyspareunia,0.3443376068,0.39735,11
Nodal_arrhythmia,0.3424537175,0.557815,12
Hyporeflexia,0.3420816484,0.62143,33
Penis_disorder,0.3412124749,0.605357,15
Hypoalbuminaemia,0.3409321281,0.56586,15
Intermittent_claudication,0.3375538329,0.415766,17
Oesophagitis_ulcerative,0.3344771242,0.92532,26
Blood_glucose_increased,0.3335888648,0.689648,35
Compression_fracture,0.3332884589,0.914266,22
Varicella,0.3325037662,0.514865,16
Atrioventricular_block_complete,0.331776159,0.767858,18
Cataract_subcapsular,0.3298852649,0.925682,36
Leukoderma,0.3292662714,0.850695,44
Prothrombin_level_increased,0.3285141441,0.63971,29
Mucosal_inflammation,0.3262064805,0.86692,48
Faeces_discoloured,0.3231837607,0.550181,11
Lenticular_opacities,0.3206568368,0.535819,18
Carbohydrate_tolerance_decreased,0.3184337742,0.88833,28
Eye_infection,0.3107538641,0.721663,29
Iridocyclitis,0.3100707851,0.838942,14
Pancreatitis_haemorrhagic,0.3034105534,0.475192,14
Iron_deficiency,0.3032625483,0.415064,13
Graft_loss,0.3010617761,0.532361,12
Paraparesis,0.2995964403,0.829597,15
Arrhythmia_supraventricular,0.2861044041,0.582906,21
Cushing's_syndrome,0.2860508861,0.987378,12
Ureteric_obstruction,0.28504752,0.620763,13
Atrioventricular_block_first_degree,0.2761719474,0.616356,20
Sleep_apnoea_syndrome,0.2753205128,0.620956,11
Ophthalmoplegia,0.2746260684,0.537942,11
Alkalosis,0.2686597931,0.788473,37
Hypertrophic_cardiomyopathy,0.2662102302,0.875427,16
Polymyalgia_rheumatica,0.2646835709,0.689782,12
Oral_disorder,0.263964954,0.54543,13
Pericardial_effusion,0.2633186813,0.791205,41
Adenoma_benign,0.2576145926,0.649465,13
Anger,0.2575933076,0.560417,14
Miliaria,0.2545015371,0.891661,34
Alkalosis_hypokalaemic,0.2534560578,0.943541,21
Abscess_sterile,0.2329372562,0.850144,16
Ovarian_disorder,0.2211455642,0.510639,17
Rash_macular,0.2180021368,0.701469,11
Septic_shock,0.2018146718,0.672001,13
Acute_leukaemia,0.1480216097,0.612749,16
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Average,0.4666541983,0.6776294067,
