ADR name,Extra Trees Mean AUC,Web Mean AUC,Positive Count
Folliculitis,0.4399583969,0.851327,68
Herpes_simplex,0.439877624,0.793317,109
Hypertensive_crisis,0.4394251394,0.451288,16
Balance_disorder,0.4391158315,0.5067,26
Micturition_urgency,0.4388895398,0.704278,49
Venous_thrombosis,0.4388749713,0.742252,89
Ear_disorder,0.4385968636,0.672206,42
Breast_disorder,0.4384700332,0.798989,68
Tinnitus,0.4384122862,0.781798,261
Thirst,0.4379671483,0.798018,125
Renal_failure_acute,0.4379640759,0.783167,119
Oesophageal_disorder,0.4378012934,0.795106,62
Myalgia,0.4377811221,0.759008,355
Asthma,0.4377039054,0.763285,176
Hydronephrosis,0.4374186198,0.698224,23
Hypertrophy,0.4372489293,0.774005,144
Lymphoedema,0.4367791735,0.621039,25
Hypovolaemia,0.4365736492,0.538443,19
Hallucination,0.4364003236,0.762019,214
Fungal_infection,0.4361698596,0.79081,64
Pigmentation_disorder,0.4354716155,0.781193,56
Osteopenia,0.4353257103,0.391621,12
Melaena,0.4352536225,0.802342,109
Lethargy,0.4350607803,0.727895,121
Laryngeal_oedema,0.4350433284,0.809269,55
Respiratory_failure,0.4349920469,0.794469,57
Diverticulitis,0.4347637432,0.69217,22
Dermatitis_atopic,0.4347245132,0.602455,30
Carpal_tunnel_syndrome,0.4347037122,0.652147,24
Neoplasm_skin,0.4344540551,0.567978,23
Haematoma,0.43437832,0.804897,69
Conjunctivitis,0.4343371431,0.741467,226
Infection_susceptibility_increased,0.4343124443,0.527007,13
Hot_flush,0.4341330947,0.773638,105
Glossitis,0.434073779,0.799889,112
Mood_swings,0.4331718482,0.766886,149
Rectal_tenesmus,0.4331437737,0.664938,29
Arachnoiditis,0.4330183435,0.706334,20
Extrasystoles,0.4327501203,0.805763,98
Cardiomyopathy,0.4323335115,0.778035,54
Blood_urea_increased,0.4323064388,0.844152,97
Urinary_hesitation,0.4322929432,0.589287,24
Somnolence,0.4322371461,0.791027,420
Bronchiolitis,0.4322115385,0.484195,11
Dry_skin,0.4319744948,0.780826,166
Transient_ischaemic_attack,0.4319532097,0.748581,44
Skin_odour_abnormal,0.4318351568,0.546966,19
Incontinence,0.4315440034,0.770696,143
Diplopia,0.4312790122,0.798673,139
Rhinitis,0.431222899,0.729202,233
Metabolic_acidosis,0.4311150706,0.610793,30
Sinus_arrhythmia,0.4311088011,0.403711,13
Euphoric_mood,0.4307041926,0.811843,111
Ileus,0.4306719926,0.811111,88
Peripheral_coldness,0.4305283224,0.450087,26
Viral_infection,0.4305032421,0.800331,101
Bradykinesia,0.4301801802,0.542019,14
Yawning,0.4301691455,0.740668,29
Panic_reaction,0.4301058458,0.373168,22
Lenticular_opacities,0.4297796915,0.535819,18
Neck_pain,0.4294816576,0.835583,94
Anxiety,0.4294663567,0.703699,339
Serum_sickness,0.4293360038,0.720229,48
Cardiac_flutter,0.4291164267,0.59047,36
Aneurysm,0.4290697674,0.37885,17
Abscess,0.4287547031,0.756335,99
Pain_in_extremity,0.4286280032,0.762636,122
Ischaemia,0.4286165552,0.784338,120
Peptic_ulcer,0.428565318,0.81859,71
Disturbance_in_attention,0.4285365513,0.483648,23
Coronary_artery_disease,0.4280572109,0.679575,45
Pain_in_jaw,0.4275548066,0.687012,25
Skin_exfoliation,0.4274528493,0.768464,87
Transaminases_increased,0.4272546933,0.793659,52
Rhinorrhoea,0.4270760249,0.86514,60
Decreased_appetite,0.4268662658,0.761394,420
Hepatic_steatosis,0.4268250807,0.598648,30
Death,0.426790805,0.752809,194
Nystagmus,0.4257063446,0.847001,63
Movement_disorder,0.4256427524,0.527619,15
Polyuria,0.4251970943,0.784915,126
Atrioventricular_block_complete,0.42501726,0.767858,18
Diabetes_mellitus,0.4250057596,0.780693,138
Apathy,0.424629303,0.852088,62
Dysphonia,0.4243247693,0.80153,94
Effusion,0.4238187106,0.829935,95
Constipation,0.4235613778,0.784975,415
Scrotal_oedema,0.4235556154,0.422678,16
Fibrosis,0.4234200543,0.761992,70
Bleeding_time_prolonged,0.4232661583,0.600224,26
Xerophthalmia,0.4232235863,0.482919,23
Injection_site_reaction,0.4231323,0.770605,81
Eye_pain,0.4229554165,0.734206,117
Hypophosphataemia,0.4228125249,0.831567,52
Alanine_aminotransferase_increased,0.4226632766,0.770707,132
Ear_pain,0.4226126106,0.796373,137
Pulmonary_haemorrhage,0.4224804434,0.492206,21
Bronchospasm,0.4224507264,0.778139,167
Cardiomegaly,0.4219244361,0.829658,45
Alcohol_intolerance,0.4217861488,0.584272,19
Hypercalcaemia,0.4213796871,0.717121,51
Pyelonephritis,0.421118943,0.695611,37
Hepatic_necrosis,0.4208108237,0.801996,65
Menstruation_irregular,0.4195440591,0.838869,62
Hangover,0.419256138,0.646264,12
Tumour_lysis_syndrome,0.4189210055,0.742971,20
Cardiovascular_disorder,0.4184696436,0.804282,78
Enuresis,0.4181524548,0.509116,17
Antinuclear_antibody_positive,0.4181159545,0.575453,27
Blister,0.4180962518,0.739403,65
Vision_blurred,0.417647244,0.805852,282
Abnormal_dreams,0.4174667226,0.812029,86
Hyperthyroidism,0.417335186,0.502377,28
Retinal_haemorrhage,0.4168975586,0.689832,19
Leukocytosis,0.416821762,0.791207,98
Completed_suicide,0.4166126823,0.841833,63
Hemiplegia,0.4165235027,0.590982,31
Hepatic_enzyme_increased,0.4161543079,0.782585,97
Alkalosis,0.4158038177,0.788473,37
Carbohydrate_tolerance_decreased,0.4153641089,0.88833,28
Ventricular_tachycardia,0.4152620226,0.850097,87
Paranoia,0.4149320902,0.813306,57
Xanthopsia,0.4148005148,0.841923,14
Seasonal_allergy,0.4146728123,0.648798,16
Myopia,0.4145436134,0.50525,16
Blood_bilirubin_increased,0.4136984726,0.827362,64
Goitre,0.4136342723,0.647097,34
Hypothyroidism,0.4126841988,0.730942,58
Sticky_skin,0.4123591966,0.537867,18
Withdrawal_syndrome,0.4118361928,0.709148,25
Conjunctival_haemorrhage,0.4116498162,0.584508,25
Sensation_of_foreign_body,0.4109701949,0.683326,30
Varicella,0.4107534445,0.514865,16
Cardiac_murmur,0.4107165599,0.570182,18
Throat_irritation,0.410401823,0.627542,36
Shock,0.410292797,0.781693,176
Acute_myeloid_leukaemia,0.4098919518,0.86328,16
Sputum_increased,0.4093650818,0.492798,18
Cataract,0.4091861171,0.826545,132
Depressed_level_of_consciousness,0.4091069891,0.59353,31
Nail_disorder,0.4081756169,0.872075,65
Pathological_fracture,0.4078241655,0.807737,48
Rash_papular,0.4077985435,0.556411,30
Cerebellar_syndrome,0.4077457265,0.577214,11
Pseudomembranous_colitis,0.4076457816,0.939515,48
Hypoalbuminaemia,0.4073458841,0.56586,15
Local_reaction,0.4073009781,0.808875,46
Testicular_pain,0.4070675326,0.644025,15
Hyperuricaemia,0.4063789884,0.798165,108
Nasal_septum_perforation,0.405953628,0.873243,15
Exophthalmos,0.405856049,0.793608,27
Dyskinesia,0.4055701999,0.854022,73
Mediastinal_disorder,0.4055423588,0.781047,114
Abdominal_distension,0.4053470775,0.751606,184
Superinfection,0.4052612413,0.803831,15
Chest_pain,0.4051568948,0.719894,329
Choreoathetosis,0.4049944196,0.68083,23
Skin_test_positive,0.4043497111,0.929211,21
Herpes_zoster,0.4038883161,0.812743,78
Emotional_disorder,0.4037966538,0.467551,12
Skin_irritation,0.403609785,0.565345,33
Arthritis,0.402820954,0.783336,146
Blindness,0.4025321741,0.73347,89
Acute_respiratory_distress_syndrome,0.4021735028,0.673929,27
Interstitial_lung_disease,0.4020713608,0.779764,85
Cachexia,0.4020382285,0.542892,25
Frequent_bowel_movements,0.4018162393,0.359515,11
Meningitis_aseptic,0.4010669149,0.387152,19
Arteriosclerosis,0.4008687259,0.60984,14
Nasal_ulcer,0.4007400257,0.908397,14
Breast_tenderness,0.3985209014,0.706618,25
Electrocardiogram_abnormal,0.3981301735,0.747632,54
Skin_lesion,0.3967317592,0.507052,12
Lens_disorder,0.396550472,0.69354,26
Tendonitis,0.3965498236,0.54795,35
Appendicitis,0.3963716464,0.436763,12
Major_depression,0.3951159104,0.4936,18
Hypokinesia,0.3949962724,0.774326,63
Fibrocystic_breast_disease,0.3947649573,0.529321,11
Chloasma,0.3947510148,0.680776,13
Cerebrovascular_disorder,0.3947506562,0.377037,29
Cardio-respiratory_arrest,0.3944444444,0.527456,17
Polyp,0.3942866483,0.70477,39
Hypotonia,0.3940864065,0.806582,56
Papule,0.3940705128,0.48659,11
Haemolytic_anaemia,0.393616547,0.803311,162
Pericardial_effusion,0.3932747253,0.791205,41
Cleft_palate,0.3929487179,0.830885,11
Acidosis,0.3929059428,0.80588,80
Paresis,0.392021978,0.739414,40
Inappropriate_antidiuretic_hormone_secretion,0.3918037961,0.793544,49
Mass,0.3905526869,0.798029,44
Teratogenicity,0.3902024117,0.540583,17
Dry_eye,0.3896744596,0.798105,99
Lacrimal_disorder,0.3894878745,0.434938,27
Gingival_pain,0.3894230769,0.452533,11
Skin_striae,0.3892234432,0.948941,41
Jaundice_cholestatic,0.3880979981,0.764539,96
Ocular_hyperaemia,0.3880224078,0.544758,16
Pruritus_genital,0.3877904866,0.557237,26
Depersonalisation,0.3877516537,0.836543,59
Hepatobiliary_disease,0.3876632888,0.776839,83
Atrioventricular_block_second_degree,0.3873663663,0.745549,19
Feeling_jittery,0.3872068687,0.528997,27
Metastatic_neoplasm,0.3861111111,0.397935,11
Blood_cholesterol_increased,0.3859747024,0.497024,23
Brain_oedema,0.3854511239,0.527966,18
Neutropenia,0.3853214301,0.843134,226
Disease_progression,0.3850748688,0.493782,34
Nephropathy_toxic,0.3844654909,0.906982,52
Salpingitis,0.3838040788,0.427578,13
Onycholysis,0.3833984013,0.454873,21
Benign_intracranial_hypertension,0.3833286342,0.853533,39
Cellulitis,0.3830019251,0.801936,87
Hypoxia,0.3829539749,0.811818,73
Hypernatraemia,0.3824127212,0.806804,53
Miliaria,0.3823509421,0.891661,34
Coma_hepatic,0.3823183761,0.686196,11
Libido_increased,0.3821625308,0.821554,53
Drug_interaction,0.382154708,0.815933,77
Muscle_atrophy,0.3817245817,0.602179,14
Tension,0.3816564596,0.607887,29
Hypochromic_anaemia,0.3808111909,0.601477,36
Bruxism,0.3795688546,0.518814,14
Tongue_oedema,0.3794296424,0.685296,43
Bone_pain,0.3783937626,0.779998,99
Mania,0.3777982853,0.81778,50
Hyporeflexia,0.3773515315,0.62143,33
Cytomegalovirus_infection,0.3772992773,0.414691,12
Ovarian_cancer,0.3768135581,0.677756,12
Panic_attack,0.3755876068,0.544008,11
Anorgasmia,0.3755374976,0.596717,16
Squamous_cell_carcinoma,0.3750540424,0.424372,20
Vitreous_detachment,0.3749820562,0.637458,12
Amenorrhoea,0.3747285068,0.807388,77
Sepsis,0.3744032357,0.792624,117
Ileus_paralytic,0.3730576991,0.854463,34
Hemiparesis,0.3719458661,0.417832,16
Injection_site_haemorrhage,0.370978121,0.547244,14
Immunosuppression,0.3697717339,0.868188,34
Ichthyosis,0.3696954037,0.776738,21
Dry_throat,0.3694323719,0.456176,33
Eye_infection,0.3687007874,0.721663,29
Hypertriglyceridaemia,0.3686746988,0.670571,44
Pulmonary_congestion,0.3674649611,0.589168,31
Coombs_direct_test_positive,0.3673528611,0.983384,12
Drug_hypersensitivity,0.366837768,0.359816,16
Chorea,0.3664579542,0.510964,18
Compression_fracture,0.3658998923,0.914266,22
Nasal_dryness,0.3655036218,0.586772,22
Cogwheel_rigidity,0.3647663598,0.424206,13
Electroencephalogram_abnormal,0.3643511397,0.507529,19
Somnambulism,0.3636217949,0.50878,11
Pneumothorax,0.3635494111,0.552962,22
Blepharospasm,0.3634039947,0.553394,12
Lymphoma,0.3629259897,0.742998,42
Hepatitis_cholestatic,0.3620015799,0.59879,33
Akathisia,0.3582334715,0.85907,45
Aphasia,0.3572080654,0.823969,50
Premenstrual_syndrome,0.3566280566,0.645609,14
Elderly,0.3559887323,0.569203,25
Eye_irritation,0.3552873383,0.855516,79
Arterial_thrombosis,0.3518303187,0.556306,17
Growth_retardation,0.3516206008,0.759232,18
Breast_cancer,0.3515111432,0.773092,35
Osteonecrosis,0.3489417989,0.792867,44
Febrile_neutropenia,0.348413289,0.849944,70
Pulmonary_toxicity,0.3431844852,0.77141,20
Myocardial_rupture,0.3427478372,0.929168,19
Benign_neoplasm_of_skin,0.3415557866,0.488306,13
Varicose_vein,0.3411802478,0.555871,33
Dependence,0.341171404,0.84112,17
Muscle_contracture,0.3408137808,0.650203,13
Ovarian_cyst,0.3404669261,0.688646,20
Telangiectasia,0.3385677228,0.8445,20
Torticollis,0.3382304405,0.527924,21
Paraparesis,0.3374517375,0.829597,15
Adrenal_insufficiency,0.3372703412,0.746086,29
Endocrine_disorder,0.3371709058,0.79027,44
Blood_urine,0.3360042735,0.444923,11
Myasthenia_gravis,0.3297008547,0.34238,11
Extravasation,0.328766387,0.799553,70
Crocodile_tears_syndrome,0.3285314384,0.546225,17
Mucosal_inflammation,0.3281312919,0.86692,48
Acute_leukaemia,0.3261560564,0.612749,16
Nasal_discomfort,0.3248722015,0.774592,19
Skin_necrosis,0.3245917177,0.66037,29
Atrioventricular_block_first_degree,0.3208572664,0.616356,20
Hepatitis_fulminant,0.3198083466,0.563191,15
Intraocular_pressure_increased,0.3191783005,0.767552,44
Vitreous_floaters,0.3185106426,0.677144,18
Leukoencephalopathy,0.3183641975,0.872188,26
Autonomic_neuropathy,0.3147042867,0.615915,24
Nitrogen_balance_negative,0.3110399433,0.904662,24
Abscess_sterile,0.3071927409,0.850144,16
Blindness_cortical,0.3053501674,0.763283,23
Ovarian_disorder,0.3029069767,0.510639,17
Cushingoid,0.3023097354,0.870991,39
Faecalith,0.2988442474,0.477879,18
Epididymitis,0.298458244,0.503489,24
Polymyalgia_rheumatica,0.2964013464,0.689782,12
Sinus_arrest,0.296124031,0.603346,17
Hypomania,0.2913396785,0.535803,15
Diabetes_insipidus,0.2908119658,0.627501,11
Pancreatitis_haemorrhagic,0.284009009,0.475192,14
Skin_atrophy,0.2828634756,0.964292,36
Unintended_pregnancy,0.2812092862,0.596022,13
Leukoderma,0.2747147319,0.850695,44
Hypochloraemia,0.2720619658,0.576575,11
Second_primary_malignancy,0.2600624234,0.836513,24
Pneumonia_aspiration,0.2544871795,0.657035,11
Pharyngeal_oedema,0.2539461439,0.578438,13
Optic_atrophy,0.2432853183,0.651973,13
Hydrocephalus,0.2430021368,0.469934,11
Cushing's_syndrome,0.2426832739,0.987378,12
Iron_deficiency_anaemia,0.2368631819,0.529857,13
Ureteric_obstruction,0.2289075339,0.620763,13
Blood_uric_acid_increased,0.1848617688,0.527242,18
,,,
,,,
,,,
,,,
,,,
,,,
Average,0.4634926528,0.6776294067,
