ADR name,Scikit-Learn Mean AUC,Tensorflow Mean AUC,Positive Count
Pulse_abnormal,0.637404580153,0.5,3.0
Retinal_degeneration,0.637174798518,0.692873866814,4.0
Punctate_keratitis,0.637145101649,0.712150599555,10.0
Sarcoma,0.637070997846,0.723425715792,9.0
Portal_vein_thrombosis,0.637039950663,0.369484142593,4.0
Corneal_infection,0.636172602488,0.732568748663,10.0
Tumour_invasion,0.636172602488,0.731880232294,10.0
Nasal_dryness,0.635306147246,0.592644424826,22.0
Electrocardiogram_change,0.635259653936,0.702419838557,26.0
Neoplasm,0.635227871033,0.642055297703,127.0
Vitreous_haemorrhage,0.634757684771,0.497141060513,4.0
Tumour_lysis_syndrome,0.634701894998,0.585885370378,20.0
Aphthous_stomatitis,0.634607838344,0.602464431742,38.0
Scab,0.633513643,0.630603346018,20.0
Granulomatous_liver_disease,0.63343196236,0.414236530178,7.0
Disability,0.63310897104,0.598241262609,10.0
Iridocyclitis,0.632812521929,0.659333112144,14.0
Myeloid_leukaemia,0.632655882611,0.633868993158,19.0
Hypernatraemia,0.632610691927,0.646455736713,53.0
Hypoxia,0.632586460562,0.635176369874,73.0
Cervicitis,0.632407434282,0.547927611529,4.0
Productive_cough,0.632399239657,0.564134168919,11.0
Energy_increased,0.632080963188,0.712893100298,6.0
Oesophagitis,0.631840966342,0.618278090412,153.0
Polycythaemia,0.631832054218,0.649955213219,24.0
Lupus_miliaris_disseminatus_faciei,0.631758755381,0.642294587315,23.0
Premature_menopause,0.631577798554,0.514565199397,5.0
Corneal_opacity,0.631141204415,0.569091126119,17.0
Lacrimal_disorder,0.631100596475,0.641661540354,27.0
Hair_texture_abnormal,0.630918908944,0.557667934094,6.0
Blindness_transient,0.630720991204,0.651427407422,8.0
Diverticulum,0.629560560764,0.587309764994,4.0
Speech_disorder,0.629455178228,0.64847063877,81.0
Cardiac_murmur,0.629347645052,0.558083599133,18.0
Paresis,0.629288560046,0.643744008095,40.0
Pain_of_skin,0.629271048237,0.58043193503,9.0
Xanthopsia,0.629015688318,0.633709677605,14.0
Atelectasis,0.62901509215,0.587053104869,28.0
Osteoporosis,0.628782005711,0.658592168271,80.0
Stupor,0.628631738027,0.666743533033,59.0
Endocarditis,0.62839872776,0.544512169558,6.0
Skin_tightness,0.628365384615,0.431730769231,8.0
Pharyngeal_oedema,0.627293866264,0.655273797553,13.0
Herpes_simplex,0.627023786804,0.64261205236,109.0
Skin_irritation,0.626558830771,0.635060543158,33.0
Pulmonary_fibrosis,0.626371267194,0.621216235343,53.0
International_normalised_ratio_increased,0.626308233091,0.732029834089,7.0
Abscess,0.626133764753,0.630013910975,99.0
Local_swelling,0.62607831445,0.56509391771,13.0
Personality_disorder,0.625747069198,0.649290526467,36.0
Hernia,0.625465991519,0.624319709944,68.0
Frequent_bowel_movements,0.625329366606,0.61954927149,11.0
Drug_withdrawal_syndrome,0.625206662707,0.678927828928,12.0
Hepatic_cancer,0.625062794415,0.494052462405,19.0
Insulinoma,0.624845213642,0.770464577597,3.0
Aminoaciduria,0.624845213642,0.77431056335,3.0
Ocular_hyperaemia,0.624808827727,0.642360871155,16.0
Hypoacusis,0.624717621142,0.572255003597,9.0
Renal_tubular_necrosis,0.624427660826,0.618058840658,24.0
Interstitial_lung_disease,0.624415276756,0.593365804639,85.0
Rash_generalised,0.624371070343,0.535454066709,31.0
Bone_marrow_toxicity,0.624140855781,0.32578017607,4.0
Grand_mal_convulsion,0.623975667921,0.629237644939,38.0
Postmenopausal_haemorrhage,0.623956507627,0.721670690048,8.0
Immunosuppression,0.623781870998,0.581882183176,34.0
Status_epilepticus,0.623554186054,0.609103884104,12.0
Osteopenia,0.623487360987,0.676926376926,12.0
Hepatorenal_syndrome,0.623091603053,0.461832061069,4.0
Urine_analysis_abnormal,0.622782081307,0.284161444289,5.0
Gingivitis,0.622692217466,0.603322574087,75.0
Hypovitaminosis,0.622452627235,0.658632551126,6.0
Polymyositis,0.62213740458,0.695610687023,3.0
Mental_disability,0.622119307998,0.637114790185,9.0
Cellulitis,0.620677061348,0.640347796339,87.0
Rheumatoid_arthritis,0.620615540397,0.623871661032,20.0
Hypofibrinogenaemia,0.620201622889,0.892836851536,3.0
Tachypnoea,0.619704571218,0.526286391693,20.0
Oedema_mouth,0.619431940135,0.580741420587,4.0
Deficiency_anaemia,0.619035314384,0.629254455708,15.0
Infusion_site_reaction,0.618842416561,0.423418153456,5.0
Epididymitis,0.618696308239,0.599175191867,24.0
Nasal_ulcer,0.618633311947,0.697207154765,14.0
Menstruation_irregular,0.618422769609,0.694215451228,62.0
Peripheral_sensory_neuropathy,0.618338219056,0.615985216386,19.0
Adrenal_insufficiency,0.618279323158,0.63883563898,29.0
Cushingoid,0.618176407921,0.634243383,39.0
Herpes_zoster,0.617968303246,0.617997449007,78.0
Cachexia,0.617807353091,0.64716026888,25.0
Hypotonia,0.617431754612,0.587692473734,56.0
Genital_candidiasis,0.616150710509,0.523910719631,14.0
Sluggishness,0.615293273309,0.678778462843,9.0
Blood_albumin_decreased,0.61458373398,0.499450212812,11.0
Myelodysplastic_syndrome,0.614345291476,0.510737228397,19.0
Haemorrhoids,0.614298001288,0.633699957455,53.0
Type_I_hypersensitivity,0.614241749288,0.450975326785,8.0
Priapism,0.614034565719,0.627811343158,38.0
Psychiatric_symptom,0.61380783967,0.607318580738,9.0
Oral_pain,0.61376009283,0.54613252404,14.0
Sudden_death,0.613378627839,0.585636915195,37.0
Sexual_dysfunction,0.613361067106,0.565669578662,40.0
Fasting,0.613355568926,0.584566312932,29.0
Contrast_media_reaction,0.612515600964,0.584058959549,4.0
Amenorrhoea,0.612448914174,0.62102252482,77.0
Skin_necrosis,0.612425704041,0.637221735373,29.0
Red_blood_cell_sedimentation_rate_increased,0.612380662172,0.604372578409,22.0
Cutaneous_vasculitis,0.612214271517,0.551209169814,15.0
Sleep_talking,0.612118925299,0.56257316731,4.0
Chorea,0.61138025767,0.617762428069,18.0
Oral_herpes,0.611375150706,0.648872835282,6.0
Miliaria,0.611043057534,0.627364348538,34.0
Cerumen_impaction,0.610977273387,0.575902920887,4.0
Vascular_insufficiency,0.610963319037,0.540077219653,6.0
Flank_pain,0.610898108179,0.599482351306,22.0
Paraplegia,0.610281015301,0.676921279256,20.0
Infection_susceptibility_increased,0.610230466461,0.579638566382,13.0
Emphysema,0.61012149744,0.460791258918,11.0
Neoplasm_malignant,0.60985134007,0.638946429385,112.0
Colitis_ischaemic,0.609800072446,0.533970156927,18.0
Bradyphrenia,0.609777062819,0.570993792857,5.0
Alveolar_proteinosis,0.609325391022,0.514587172063,7.0
Vitreous_detachment,0.608877031371,0.467546460984,12.0
Polyarteritis_nodosa,0.608655218407,0.579609890708,10.0
Device_related_infection,0.608263533139,0.535284601561,8.0
Mood_altered,0.608163735915,0.606308820462,15.0
Blood_sodium_increased,0.607948020162,0.476027314959,10.0
Crocodile_tears_syndrome,0.607534860104,0.631903851587,17.0
Papilloedema,0.60724716455,0.600649598672,42.0
Hyperuricaemia,0.60686351699,0.611257272227,108.0
Alcohol_abuse,0.606770489514,0.450044505075,6.0
Cardio-respiratory_arrest,0.606333242109,0.51833607006,17.0
Breast_feeding,0.605890351132,0.580710463444,49.0
Hypertrophy,0.605853309714,0.631297491799,144.0
Ejaculation_disorder,0.605849738403,0.620790582444,36.0
Duodenal_ulcer,0.605844287008,0.552056737142,39.0
Arachnoiditis,0.605808886862,0.655737954096,20.0
Breast_cancer,0.60569831851,0.550402817025,35.0
Adenocarcinoma,0.605672592745,0.583576786999,6.0
Chest_discomfort,0.605535876411,0.630600058162,64.0
Polyneuropathy,0.605517394164,0.539799008226,21.0
Bruxism,0.605446866327,0.649824396557,14.0
Diverticulitis,0.605438211321,0.541276430492,22.0
Photopsia,0.605428107374,0.590075567507,18.0
Nephrogenic_diabetes_insipidus,0.605332949581,0.745041613172,7.0
Psychomotor_retardation,0.605044699872,0.698595146871,5.0
Coma_hepatic,0.604776777112,0.662411009755,11.0
Eustachian_tube_disorder,0.60427865915,0.737552748763,4.0
Extradural_abscess,0.604107483647,0.637548621127,3.0
Seasonal_allergy,0.60392079064,0.649989558583,16.0
Ovarian_cyst,0.603780412831,0.544105791321,20.0
Disturbance_in_attention,0.603600969668,0.631948699895,23.0
Lymphoma,0.603568247841,0.604414862101,42.0
Faecal_incontinence,0.603296655854,0.675728466722,41.0
Urine_abnormality,0.602669445513,0.555232879377,51.0
Aspiration,0.602602909284,0.531176035034,27.0
Duodenitis,0.602258259101,0.53045669532,24.0
Ileus,0.602187146816,0.568405119812,88.0
Mucosal_ulceration,0.601940975061,0.454009445954,5.0
Anorectal_discomfort,0.601801280431,0.398752123082,5.0
Pancreatitis,0.601717639508,0.581425762958,240.0
Dementia,0.601134143775,0.6376515657,27.0
Mitral_valve_incompetence,0.601049183983,0.457748390327,8.0
Schizophrenia,0.600855000829,0.617574800386,4.0
Collagen_disorder,0.600103426294,0.820388708418,5.0
Pigmentation_disorder,0.599964973845,0.629037780585,56.0
Hepatic_steatosis,0.599761647012,0.595661906608,30.0
Myopathy,0.599530674082,0.621611515402,87.0
Papule,0.599080699662,0.617497507818,11.0
Deep_vein_thrombosis,0.598663929795,0.609398008343,93.0
Haemoglobin_decreased,0.598406996075,0.581585915621,50.0
Antidiuretic_hormone_abnormality,0.598379002931,0.590876250278,5.0
Blood_culture_positive,0.598282442748,0.495229007634,3.0
Parathyroid_disorder,0.598112126273,0.497265612208,9.0
Osteoporotic_fracture,0.598025001619,0.620858554827,11.0
Tooth_disorder,0.597663032155,0.61046049415,80.0
Sinus_bradycardia,0.59711009361,0.59624969475,39.0
Cutaneous_lupus_erythematosus,0.596974489821,0.455894626896,7.0
Glaucoma,0.59695556207,0.578494911466,85.0
Libido_increased,0.596613453384,0.623165978531,53.0
Central_obesity,0.596374045802,0.690839694656,3.0
Hyperchloraemia,0.595833333333,0.728205128205,7.0
Rash_follicular,0.595568967983,0.523204485273,8.0
Eye_irritation,0.595495919648,0.620396573177,79.0
Polymenorrhoea,0.595125968711,0.433209735001,3.0
Nail_disorder,0.594614652272,0.60302384646,65.0
Skin_hyperpigmentation,0.594547936452,0.571751016404,52.0
Electrocardiogram_ST_segment,0.594484946528,0.559322961949,17.0
Opportunistic_infection,0.594256028815,0.486614143232,17.0
Uterine_haemorrhage,0.594064704173,0.524114074672,34.0
Cystitis_haemorrhagic,0.593843005952,0.590016565114,20.0
Red_blood_cell_count_increased,0.592822105477,0.502747704602,3.0
Systemic_lupus_erythematosus,0.592541607601,0.594534134345,78.0
Tic,0.592541409533,0.673810359451,6.0
Disseminated_intravascular_coagulation,0.592511020938,0.601293950117,37.0
Leiomyoma,0.592400446885,0.554114446696,15.0
Retinitis_pigmentosa,0.592329592427,0.63467404757,28.0
Bone_pain,0.592258924448,0.58286256651,99.0
Intermittent_claudication,0.592189475511,0.615920737002,17.0
Herpes_virus_infection,0.592083655657,0.625635011984,134.0
Night_blindness,0.592067490024,0.541881276672,9.0
Eye_infection,0.591756138393,0.649212239583,29.0
Diabetes_mellitus,0.591378272258,0.60999432858,138.0
Bone_disorder,0.591248094729,0.616336054361,42.0
Neutropenic_colitis,0.59101183122,0.429396229607,9.0
Pancreatic_disorder,0.590859169242,0.587520750732,32.0
Blood_urea_increased,0.590645122627,0.605057208532,97.0
Autonomic_neuropathy,0.590364948653,0.595119487953,24.0
Micturition_urgency,0.590345317229,0.575413605694,49.0
Hypermagnesaemia,0.590251170711,0.59110259685,8.0
Impaired_healing,0.589930082987,0.604259614045,54.0
Aphonia,0.589694656489,0.720737913486,5.0
Hostility,0.58966946468,0.616542573253,41.0
Hemiparesis,0.589229714679,0.460322247849,16.0
Tension_headache,0.589115233643,0.678341420597,8.0
Neuroleptic_malignant_syndrome,0.589105070008,0.60342972985,42.0
Acne,0.588934801027,0.609001868418,162.0
Glucose_tolerance_impaired,0.58888758155,0.584074544534,36.0
Folliculitis,0.588797214634,0.578595315687,68.0
Pneumonia,0.588172486832,0.597507810285,228.0
Oropharyngeal_candidiasis,0.587635147651,0.644823686545,6.0
Balanitis,0.586780540804,0.592621356989,12.0
Proctitis,0.586551417539,0.538025882489,21.0
Electrocardiogram_abnormal,0.586524617669,0.606148600537,54.0
Alveolitis,0.586435959199,0.553978527957,16.0
Cyst,0.585330075454,0.582791141139,74.0
Blindness,0.58517644327,0.616984693126,89.0
Movement_disorder,0.58456921682,0.652329161539,15.0
Urine_output,0.584336080445,0.52623171925,24.0
Osteomalacia,0.584174779682,0.676182947546,7.0
Parity,0.583871161677,0.555891088948,7.0
Incontinence,0.583831763223,0.586107519592,143.0
Ageusia,0.583659181085,0.573833153474,76.0
Blister,0.583437706818,0.562159264602,65.0
Coombs_direct_test_positive,0.583422778772,0.63407282892,12.0
Sneezing,0.583324296228,0.604081435022,51.0
Blood_potassium_decreased,0.583169836909,0.454569983766,19.0
Skin_atrophy,0.583021549732,0.608358932961,36.0
Venous_insufficiency,0.582868367253,0.349273293222,4.0
Cholangitis_sclerosing,0.582680139998,0.44215826777,5.0
Breast_tenderness,0.582656310491,0.565807396604,25.0
Pulmonary_congestion,0.582490644819,0.670098339736,31.0
Pathological_fracture,0.582408900747,0.611419560287,48.0
Dystonia,0.58224513344,0.602004212122,71.0
Asphyxia,0.582109758256,0.450963235664,12.0
Sensitisation,0.582101276492,0.590848726968,29.0
Parotid_gland_enlargement,0.581787679842,0.504670262258,16.0
Electrocardiogram_ST_segment_depression,0.58168679572,0.650855464782,12.0
Wound_haemorrhage,0.581256763476,0.624478826462,6.0
Blepharitis,0.58096467887,0.585126884796,54.0
Urine_flow_decreased,0.580814261226,0.687178590679,4.0
Dysphemia,0.580810739668,0.524537808845,6.0
Tendonitis,0.580320072549,0.591817702719,35.0
Skin_ulcer,0.580146629643,0.575139856938,81.0
Haemoptysis,0.580104200571,0.569074746798,73.0
Peripheral_ischaemia,0.579879195602,0.549445267111,25.0
Fibrocystic_breast_disease,0.579713169656,0.52246400278,11.0
Cholestasis,0.579675995754,0.573916233582,72.0
Psychomotor_skills_impaired,0.579636779009,0.381476281933,6.0
Tachycardia,0.579476760756,0.589580864217,385.0
Alopecia,0.579389647706,0.607617224982,314.0
Obstructive_airways_disorder,0.578939323646,0.648633344489,18.0
Acidosis,0.578708218174,0.578395425381,80.0
Neutropenia,0.578428218584,0.58035356314,226.0
Anal_pruritus,0.578327930052,0.511551560402,10.0
Hyperventilation,0.578234762355,0.575975789183,65.0
Cholangitis,0.57792674161,0.528672046298,20.0
Pancreatitis_acute,0.577776996668,0.582101405583,31.0
Haemorrhage_intracranial,0.577749846377,0.549754203676,21.0
Genital_disorder_female,0.577740918258,0.569783453404,7.0
Gravitational_oedema,0.577633219657,0.610531877069,18.0
Drug_intolerance,0.577621413206,0.61753079945,4.0
Neurological_symptom,0.577413194863,0.576014927799,13.0
Pleuritic_pain,0.576774577305,0.470896937191,8.0
Tooth_abscess,0.576736524733,0.561679234257,42.0
Pyuria,0.576589228505,0.579168956492,42.0
Depersonalisation,0.576251094915,0.564738274084,59.0
Sensation_of_pressure,0.576060628303,0.738200968878,5.0
Palpitations,0.575753818447,0.601553647583,291.0
Delirium,0.575527358078,0.591861837029,78.0
Peptic_ulcer,0.575318929798,0.605887330674,71.0
Ischaemia,0.575156447431,0.593293501409,120.0
Rectal_tenesmus,0.574830858165,0.553540816479,29.0
Mania,0.574746688709,0.61202026068,50.0
Cleft_lip,0.574162627347,0.238165036426,3.0
Ovarian_hyperstimulation_syndrome,0.574162627347,0.230524192378,3.0
Gastric_polyps,0.573704378484,0.671083614295,5.0
Hypochromic_anaemia,0.573510161865,0.612049964361,36.0
Oedema_genital,0.573500195733,0.618352417303,7.0
Menstruation_delayed,0.57343550447,0.503831417625,6.0
Vaginal_discharge,0.573400815372,0.514519229513,62.0
Endometrial_hyperplasia,0.573353568125,0.395562047653,5.0
Oral_mucosal_blistering,0.573157635039,0.327252585648,3.0
Weight_decreased,0.57306987647,0.578408507649,180.0
Skin_haemorrhage,0.572727096818,0.519325844871,4.0
Optic_neuritis,0.572669574146,0.561659355101,54.0
Leukaemia,0.572643519968,0.551972245313,39.0
Sensation_of_foreign_body,0.572548566125,0.599780045617,30.0
Penis_disorder,0.572246239979,0.542390512158,15.0
Cardiac_flutter,0.571886352919,0.542206887488,36.0
Feeling_abnormal,0.571328083344,0.562303125385,23.0
Completed_suicide,0.571253360215,0.612768817204,63.0
Coma,0.570970794805,0.589156831573,121.0
Urinary_tract_infection,0.570922664223,0.582941648649,214.0
Intestinal_ulcer,0.570637094567,0.309051296411,8.0
Essential_hypertension,0.570610687023,0.56679389313,3.0
Hyperlipidaemia,0.570495780881,0.582325320125,67.0
Rash_erythematous,0.570229824032,0.594054450563,58.0
Gingival_hyperplasia,0.570212618622,0.521000070541,28.0
Hypophosphataemia,0.570201485897,0.55612800424,52.0
Iritis,0.569925168696,0.583080957769,27.0
Becker's_muscular_dystrophy,0.569911667102,0.607697442893,3.0
Apraxia,0.56953662025,0.556440205822,9.0
Bronchospasm_paradoxical,0.569433757872,0.73358380223,8.0
Dermatitis_bullous,0.56941329722,0.583233730914,88.0
Petechiae,0.569306264768,0.556394785181,86.0
Platelet_count_decreased,0.569167857532,0.52571483197,43.0
Enteritis,0.569161758251,0.614594908296,27.0
Bromosulphthalein_test_abnormal,0.568963076864,0.357092967527,5.0
Hormone_level_abnormal,0.568961423846,0.624654517471,9.0
Renal_function_test_abnormal,0.568886115384,0.531668746795,4.0
Surgery,0.568761009982,0.645723233509,7.0
Amnesia,0.568750738316,0.595558847354,133.0
Loss_of_consciousness,0.568573796242,0.542622397006,53.0
Haemolysis,0.568567277013,0.544780362702,32.0
Skin_disorder,0.568528933987,0.581018712085,120.0
Periodontitis,0.568162393162,0.624786324786,11.0
Thrombophlebitis,0.568084258617,0.577281407162,156.0
Gynaecomastia,0.56797458702,0.592233115897,123.0
Cogwheel_rigidity,0.56796006113,0.608525444671,13.0
Throat_tightness,0.567824771307,0.545554888204,37.0
Hypokinesia,0.567796678929,0.59593143678,63.0
Gastrointestinal_disorder,0.567698686475,0.569838146304,253.0
Coronary_artery_thrombosis,0.567366227855,0.573872269706,9.0
Retinitis,0.567168859154,0.5572706504,10.0
Rash_papular,0.567109027721,0.568893825997,30.0
Transaminases_increased,0.567029650035,0.552342727247,52.0
Thyroid_cancer,0.5669849747,0.314974990083,4.0
Cerebral_venous_thrombosis,0.566922087094,0.357651486566,3.0
Respiratory_tract_infection_viral,0.56679389313,0.659351145038,3.0
Encephalopathy,0.56636700385,0.565941417608,67.0
Weight_increased,0.566307016345,0.584208341162,223.0
Nystagmus,0.566264095398,0.560771421701,63.0
Clonus,0.566157760814,0.551526717557,5.0
Hyperkalaemia,0.566072446911,0.565600647624,94.0
Tuberculosis,0.566036504763,0.514388372448,10.0
Oesophageal_disorder,0.56601865394,0.560173258616,62.0
Epilepsy,0.56578091395,0.534451396745,20.0
Migraine,0.565764038728,0.572684590544,148.0
Nephropathy_toxic,0.565591580245,0.552041257087,52.0
Anorectal_disorder,0.565081975773,0.553903421749,61.0
Menorrhagia,0.564822633426,0.554890881197,85.0
Apnoea,0.564742743423,0.575143539182,78.0
Abdominal_distension,0.564537597498,0.560152326596,184.0
Otitis_externa,0.564534603003,0.577586318112,28.0
Mydriasis,0.56430778821,0.559654392187,76.0
Necrosis,0.564244651184,0.600591272829,190.0
Azotaemia,0.564186501265,0.519915174457,53.0
Endocrine_disorder,0.564123880821,0.58788825433,44.0
Eczema,0.563988672797,0.569748477576,145.0
Congenital_anomaly,0.563343454149,0.547229420586,27.0
Cardiac_arrest,0.563284200944,0.555274830705,160.0
Hepatic_enzyme_increased,0.563281510099,0.588918052084,97.0
Eyelid_oedema,0.563118148721,0.503478909705,16.0
Thrombotic_thrombocytopenic_purpura,0.563019407215,0.552940290902,25.0
Hangover,0.562638600139,0.585986535987,12.0
Pulmonary_oedema,0.562596689727,0.580487164263,131.0
Dry_throat,0.562179727534,0.579848525879,33.0
Vision_blurred,0.562159727769,0.565652389488,282.0
Somnambulism,0.562082330928,0.615662775847,11.0
Jaundice,0.561993895585,0.579200389821,267.0
Nodule,0.56170483118,0.561413401765,45.0
Erythema_nodosum,0.56169230541,0.525600753447,39.0
Metastasis,0.561602890324,0.488978599856,9.0
Hypothyroidism,0.561395512724,0.532299544753,58.0
Crystalluria,0.561352292016,0.527149776997,28.0
Urinary_incontinence,0.561304164224,0.559435006071,118.0
Hypocalcaemia,0.561191736319,0.549869867121,76.0
Back_pain,0.560909896766,0.581856388872,287.0
Cataract,0.560776023643,0.578287443733,132.0
Leukoencephalopathy,0.560701943441,0.543446129128,26.0
Leukopenia,0.560563712464,0.572684195176,357.0
Protrusion_tongue,0.560115195483,0.563362836812,22.0
Depressive_symptom,0.559982610746,0.409273777594,6.0
Vasodilation_procedure,0.559912520653,0.547067172807,136.0
Pneumonia_streptococcal,0.559603079433,0.457263769868,6.0
Pulmonary_haemorrhage,0.559243374261,0.528746499309,21.0
Respiratory_depression,0.559209182343,0.547307649896,50.0
Hepatic_cirrhosis,0.559204793028,0.518085382301,29.0
Hyperbilirubinaemia,0.559169109914,0.571674062018,90.0
Conjunctivitis,0.559156503054,0.575082632444,226.0
Retinal_artery_occlusion,0.559140732041,0.627020943433,5.0
Euphoric_mood,0.559052007751,0.603709813179,111.0
Pruritus_genital,0.558960673344,0.576209161384,26.0
Dyskinesia,0.558503042738,0.569463552364,73.0
Flatulence,0.558489264813,0.573563373265,267.0
Liver_function_test_abnormal,0.558464707787,0.553094142576,153.0
Inflammation,0.558463210817,0.548262426981,116.0
Drug_abuse,0.5584435873,0.542130183021,30.0
Cardiac_failure_congestive,0.558409827292,0.557917129779,171.0
Toxic_epidermal_necrolysis,0.558376715568,0.526888991726,204.0
Mouth_ulceration,0.558249272773,0.548999886717,126.0
Paranoia,0.558167449466,0.575818198867,57.0
Elastosis_perforans,0.558015484676,0.737213266082,8.0
Anaemia_megaloblastic,0.557723441623,0.681579452081,15.0
Burning_sensation,0.557656981626,0.5046559572,59.0
Vitreous_disorder,0.557205092532,0.477517265099,7.0
Lichenoid_keratosis,0.557143966627,0.612915871537,7.0
Mediastinal_disorder,0.556933689864,0.580821544823,114.0
Breath_odour,0.556909265001,0.550236925517,27.0
Extensor_plantar_response,0.556860070241,0.777813252837,3.0
Oculogyric_crisis,0.556676184128,0.55468339857,26.0
Hypotension,0.556596539514,0.563352374133,387.0
Antinuclear_antibody_positive,0.556228440108,0.562637260731,27.0
Diabetic_coma,0.556127187763,0.780824601631,3.0
Ejection_fraction_decreased,0.556090906452,0.162206484196,3.0
Metabolic_acidosis,0.555990276784,0.591898873533,30.0
Nephropathy,0.55583162243,0.562793578453,63.0
Cardiac_death,0.555467810601,0.597377400799,5.0
Transient_ischaemic_attack,0.555168420606,0.562554619044,44.0
Anaemia,0.55508316558,0.585772343369,417.0
Aortic_dissection,0.554593735756,0.576495292669,121.0
Stomatitis,0.554468307802,0.535906333875,220.0
Neoplasm_prostate,0.554357864541,0.59452298074,5.0
Ear_malformation,0.554334473984,0.485124009242,4.0
Alveolitis_allergic,0.554268967858,0.548936816596,15.0
Pyrexia,0.554232509635,0.561472642099,63.0
Prurigo,0.553540481178,0.523275089308,28.0
Nervousness,0.553459467645,0.580316949487,272.0
Effusion,0.553186669366,0.539932846701,95.0
Neutrophil_count_increased,0.55302238795,0.501223500325,5.0
Ulcer_haemorrhage,0.553011026293,0.535278127122,6.0
Dermatitis_diaper,0.552480916031,0.666984732824,4.0
Thyroid_neoplasm,0.552095708346,0.429874517375,8.0
Fibrosis,0.551929564773,0.551154788757,70.0
Vasculitis,0.551709197157,0.530901758471,148.0
Menometrorrhagia,0.550981272607,0.457843405182,9.0
Generalised_oedema,0.550888175273,0.527413479053,51.0
Hypomagnesaemia,0.550647345853,0.536960854003,51.0
Glycosuria,0.550553826679,0.543256413551,105.0
Thrombocytopenia,0.550440541056,0.553793483528,409.0
Xerophthalmia,0.550440111797,0.491930240585,23.0
Bronchospasm,0.550256040097,0.53598906114,167.0
Tetany,0.549488702304,0.554084730554,20.0
Hyponatraemia,0.549453319461,0.530881724046,132.0
Pemphigus,0.549436493094,0.574950108291,16.0
Chronic_myeloid_leukaemia,0.549279454095,0.339346460934,5.0
Mental_disorder,0.549038965394,0.587071788398,140.0
Rosacea,0.548972873973,0.578384565885,12.0
Onychomadesis,0.548820224446,0.343662135979,4.0
Scotoma,0.548758549218,0.561955025199,71.0
Ataxia,0.548708867602,0.558219564243,162.0
Obstruction,0.54862150468,0.556899082022,103.0
Disease_progression,0.548478668787,0.530041670411,34.0
Vasculitis_necrotising,0.548461395932,0.548624116912,17.0
Ejaculation_failure,0.548153767408,0.625820749113,13.0
Gastrointestinal_candidiasis,0.547997920555,0.487835658382,9.0
Reticulocytosis,0.547758910384,0.495215074313,5.0
Pancytopenia,0.5475241027,0.555171661859,172.0
Infestation,0.547449989977,0.568092597401,110.0
Aplasia,0.547438755009,0.505234429843,27.0
Neurogenic_bladder,0.547358555619,0.547028344721,4.0
Dehydration,0.5472869216,0.532400908243,146.0
Major_depression,0.547277304817,0.58463848244,18.0
Orthostatic_hypotension,0.547095499435,0.536669312668,169.0
Asthma,0.547012348945,0.565643068102,176.0
Oedema_peripheral,0.546809452862,0.534820374321,239.0
Dyspnoea,0.546806234623,0.557993719186,424.0
Blood_calcium_increased,0.546749844451,0.473691341651,9.0
Hypertension,0.546670549136,0.573533388019,362.0
Intracranial_pressure_increased,0.546579361678,0.552517074548,51.0
Ventricular_tachycardia,0.546473776244,0.535268531172,87.0
Injection_site_pain,0.545933565028,0.556366199343,72.0
Memory_impairment,0.545591810493,0.518561058911,49.0
Cardiac_failure_acute,0.545511276231,0.22890120841,3.0
Uveitis,0.545419992963,0.590025968469,24.0
Pallor,0.545026946382,0.556033020443,73.0
Aphasia,0.544735932417,0.610123054012,50.0
Local_reaction,0.544688938376,0.563534755491,46.0
Fungal_skin_infection,0.544679491273,0.543660660108,47.0
Keratitis,0.544635862152,0.540368888607,71.0
Dysphoria,0.544281443194,0.555451251647,18.0
Eye_pruritus,0.543774192666,0.573035919102,28.0
Hair_disorder,0.54377013296,0.494818337058,9.0
Yawning,0.543717633929,0.590674107143,29.0
Hepatic_necrosis,0.543147809272,0.520143918112,65.0
Psychotic_disorder,0.542999103627,0.54098833381,130.0
Chills,0.542747681541,0.550550672682,267.0
Infarction,0.542506349269,0.536341417081,218.0
Delusion,0.54248752938,0.612237359496,56.0
Dysphonia,0.542413608448,0.591348096329,94.0
Leukocytosis,0.542333235092,0.573413891345,98.0
Injection_site_reaction,0.542284911506,0.566092015206,81.0
Nausea,0.542156363893,0.541027314412,660.0
Inappropriate_antidiuretic_hormone_secretion,0.542101826548,0.555488038133,49.0
Atrophy,0.542030151375,0.56428951453,79.0
Gout,0.541548187288,0.555863829253,99.0
Drug_interaction,0.541381427048,0.566815761053,77.0
Mood_swings,0.541352340917,0.566990376561,149.0
Dysuria,0.541347695072,0.545931880836,199.0
Hypersensitivity,0.5412995073,0.532182625831,504.0
Erythema_multiforme,0.541173431985,0.530546806395,201.0
Hyperhidrosis,0.540913899974,0.550590732899,393.0
Angina_pectoris,0.540818830949,0.558798678755,188.0
Akinesia,0.54061832988,0.563342291546,19.0
Hepatomegaly,0.540589795022,0.559461837247,69.0
Psoriasis,0.540079168002,0.547453706028,61.0
Hyperacusis,0.54007367393,0.565428503323,28.0
Sinusitis,0.539383608968,0.560892492784,237.0
Coagulopathy,0.539196135181,0.499047088539,37.0
Haematocrit_decreased,0.539194452284,0.495253647989,24.0
Respiratory_rate_decreased,0.539084359432,0.497600083193,6.0
Renal_colic,0.53877389574,0.543362203954,9.0
Mastitis,0.538671631114,0.558936483408,23.0
